Time,X,x_lorenz
10.201020102010201,-5.147377142778757,-7.751424008201229
10.3010301030103,-5.159380456501674,-10.935840135137134
10.4010401040104,-5.181846134856066,-11.563922047766708
10.501050105010501,-5.203752694615174,-8.218266340111523
10.6010601060106,-5.21377646102222,-5.287255007264923
10.7010701070107,-5.214346767595609,-4.706944665715456
10.801080108010801,-5.213569855405777,-6.159438479142573
10.9010901090109,-5.219077432830384,-9.322430688462688
11.001100110011,-5.236269508550017,-12.131753948742753
11.101110111011101,-5.260581338185111,-10.358239907834628
11.2011201120112,-5.276832743613835,-6.306066703547193
11.3011301130113,-5.280039432740532,-4.341842745470407
11.401140114011401,-5.277237884130414,-4.714317701602329
11.5011501150115,-5.276657460599719,-7.044429508566598
11.6011601160116,-5.285502955552981,-10.864985347357493
11.701170117011701,-5.306985559200064,-12.453471326902472
11.8011801180118,-5.330104677212304,-8.67076131945253
11.9011901190119,-5.340000118240932,-4.838071491169692
12.001200120012001,-5.338110794331262,-3.7260881517393507
12.1012101210121,-5.333174250025243,-4.7578583530787855
12.2012201220122,-5.332929069185375,-7.78582608636279
12.301230123012301,-5.344440564277667,-12.047566623914511
12.4012401240124,-5.368629487069511,-12.274259333210102
12.5012501250125,-5.389469026373655,-7.250143599491183
12.601260126012601,-5.394285421183013,-3.761036078237862
12.7012701270127,-5.388630916863351,-3.101778418259395
12.8012801280128,-5.381460660304411,-4.393619320347957
12.901290129012901,-5.379935262104052,-7.7582515616238865
13.001300130013,-5.391425733925977,-12.615039535280568
13.1013101310131,-5.416981449246501,-12.628341065462305
13.201320132013201,-5.437741967251626,-6.7054982596035995
13.3013301330133,-5.440247686982823,-2.9232312949394994
13.4013401340134,-5.431514796561111,-2.1001765911879877
13.501350135013501,-5.420547951758977,-2.965537219942386
13.6013601360136,-5.4134648365317,-5.622163287401969
13.7013701370137,-5.417325042102982,-10.879991001984207
13.801380138013801,-5.439237110793325,-14.71536286991688
13.9013901390139,-5.466995964773651,-9.088646949290268
14.001400140014,-5.475560667923199,-2.966769645907801
14.101410141014101,-5.466302185456287,-0.7407169669443975
14.2014201420142,-5.450027698114237,-0.2634272163197875
14.3014301430143,-5.432074068761978,-0.30026790831468203
14.401440144014401,-5.414270622122594,-0.6300477250524114
14.5014501450145,-5.397871974811359,-1.54144233046674
14.6014601460146,-5.3855423337550885,-4.023494619425061
14.701470147014701,-5.384271116253635,-10.271502182691666
14.8014801480148,-5.406955148753393,-17.631672447333923
14.9014901490149,-5.443328917016558,-9.509105508329563
15.001500150015001,-5.451341323137162,-0.1506845161674648
15.1015101510151,-5.432015640629079,3.4096504079046897
15.2015201520152,-5.400187162943378,5.658923551566867
15.301530153015301,-5.359117668700469,8.799725025428609
15.4015401540154,-5.306068841437356,11.878826601583118
15.5015501550155,-5.243644223123361,10.820826340841073
15.601560156015601,-5.1858243388879615,6.81947456660423
15.7015701570157,-5.140236635023428,4.544374680199658
15.8015801580158,-5.101378717113116,4.65640237659641
15.901590159015901,-5.060882085811323,6.738193771590315
16.001600160016,-5.010770812740494,10.409591437703309
16.1016101610161,-4.945894907881315,12.475265186515527
16.2016201620162,-4.874689806983292,9.22624984648557
16.301630163016302,-4.814788462498639,5.220953060088107
16.4016401640164,-4.768693667478936,3.8573326953312805
16.5016501650165,-4.72756133004515,4.702531462395603
16.6016601660166,-4.681678616063646,7.522097161827283
16.7016701670167,-4.621545398077898,11.70291619626275
16.8016801680168,-4.542764334214566,12.430822120145042
16.901690169016902,-4.460998750900779,7.718038044369259
17.001700170017,-4.396433774211299,4.048078135030685
17.1017101710171,-4.34758353008713,3.2321417580097527
17.2017201720172,-4.303086298985221,4.434756166197458
17.3017301730173,-4.25170338085008,7.673519151638478
17.4017401740174,-4.181481434682244,12.422581249502413
17.501750175017502,-4.0859435054788635,12.647139897797306
17.6017601760176,-3.986130793763999,6.965863813104246
17.7017701770177,-3.9087395600526653,3.1537118581386023
17.8017801780178,-3.8524888388748137,2.3061004660999314
17.9017901790179,-3.8041568573929894,3.2270127364638834
18.001800180018,-3.7509218823784503,6.010803891112856
18.101810181018102,-3.6781179530697963,11.28264393132317
18.2018201820182,-3.569174496060302,14.410467961883207
18.3018301830183,-3.434814823778122,8.638406426098538
18.4018401840184,-3.318332438169777,2.9636278328675294
18.5018501850185,-3.2357001527871265,0.9913435787993778
18.6018601860186,-3.175939070796971,0.7357455760331579
18.701870187018702,-3.1256748671841885,1.2304741050037002
18.8018801880188,-3.074750354233797,2.693306805620966
18.9018901890189,-3.0114161833059976,6.39165589599663
19.001900190019,-2.913442664549793,13.658994388675291
19.1019101910191,-2.7494142553304655,15.340178850546328
19.2019201920192,-2.5405806377289895,5.555807274529196
19.301930193019302,-2.3567252781817425,-0.37268969849928785
19.4019401940194,-2.2233016182771492,-2.6240877536488174
19.5019501950195,-2.1374652726076917,-4.700894119591949
19.6019601960196,-2.101065697524002,-8.400145976055546
19.7019701970197,-2.1305217161478964,-12.955396190710887
19.801980198019802,-2.2380759462777875,-11.904933042119337
19.901990199019902,-2.384367833822585,-6.178410604860303
20.00200020002,-2.5066885169753332,-2.926212067511443
20.1020102010201,-2.5835507784198466,-2.428610531456814
20.2020202020202,-2.627247727278399,-3.644791287385498
20.3020302030203,-2.661189106892356,-6.881697907860566
20.402040204020402,-2.7144508061387014,-12.355893573119108
20.502050205020502,-2.8127666404672538,-13.800138575806333
20.6020602060206,-2.9338333822866893,-7.240155791552995
20.7020702070207,-3.0192860097222654,-2.4213830892016026
20.8020802080208,-3.0540080976152346,-0.9770815104243673
20.9020902090209,-3.05557422021106,-0.9808146604217495
21.002100210021002,-3.0428134894555705,-1.8144392475238702
21.102110211021103,-3.030291048128029,-4.049299623355114
21.2021202120212,-3.0351194466133564,-9.290379713277105
21.3021302130213,-3.0843511032957736,-16.05992665863811
21.4021402140214,-3.185319563568113,-11.26574829007206
21.5021502150215,-3.272328756843441,-2.4834754748247425
21.602160216021602,-3.300444115237339,1.175458854053343
21.702170217021703,-3.2822765907239164,2.8926547103170694
21.8021802180218,-3.234565216934082,5.290481257522132
21.9021902190219,-3.1577660382837482,9.71116076354929
22.002200220022,-3.0382613653348423,13.928843799766483
22.1022102210221,-2.8736284453666032,10.49721749159624
22.202220222022202,-2.702071310439292,4.517584821183984
22.302230223022303,-2.556430917135795,1.9975966190890495
22.4022402240224,-2.436767283215171,1.7929034958255745
22.5022502250225,-2.3293184939530485,2.954662913555093
22.6022602260226,-2.2155422290215045,6.012425694782133
22.7022702270227,-2.0666939606553703,11.883542004074522
22.802280228022802,-1.8391485783713581,14.940078480893987
22.902290229022903,-1.5175364612442253,7.883238885641256
23.002300230023,-1.1453251751748528,1.9285701156282031
23.1023102310231,-0.7514713303095987,-0.13856064211131336
23.2023202320232,-0.33365198708794774,-0.9547699462915387
23.3023302330233,0.1150648314718798,-2.0214520078454394
23.402340234023402,0.5850960297139031,-4.490959226390575
23.502350235023503,1.0308850287207056,-10.021040792389968
23.6023602360236,1.3636676784491102,-16.052234078657403
23.7023702370237,1.5159857328593653,-10.254827424771902
23.8023802380238,1.5421385979861433,-2.1709004250684383
23.9023902390239,1.526739017342345,1.046329056908462
24.002400240024002,1.5077624738042328,2.6034796990630564
24.102410241024103,1.502114400426654,4.887449405400089
24.2024202420242,1.5309988879368466,9.324427640766876
24.3024302430243,1.6300983293787557,14.142566013452406
24.4024402440244,1.8213986544884178,11.042201071497379
24.5024502450245,2.0507429351735706,4.508576948607237
24.602460246024602,2.2402113231714873,1.5956575283381031
24.702470247024703,2.3634656177444753,1.0692818495856222
24.8024802480248,2.432040132296729,1.6179331660653615
24.9024902490249,2.4687735265076793,3.357813647521332
25.002500250025,2.500286457616399,7.546771518887782
25.1025102510251,2.5622701931371923,14.537839534684334
25.202520252025202,2.6851490093533252,13.646654218534373
25.302530253025303,2.824001046138372,4.581384820049564
25.4025402540254,2.9063205003712054,-0.1506326383144354
25.5025502550255,2.9245731079904957,-1.930140042238933
25.6025602560256,2.898371297410301,-3.675316261196574
25.7025702570257,2.837174152697073,-7.109033545164929
25.802580258025802,2.7316683085564395,-12.6045578576338
25.9025902590259,2.563311980296987,-13.57314367665787
26.002600260026,2.348552362955713,-6.920482998792961
26.1026102610261,2.136884734254353,-2.3277807539584954
26.2026202620262,1.9496614675506683,-1.008311059705861
26.302630263026302,1.7816610753724231,-1.0914149579590522
26.402640264026402,1.6199807465539307,-2.0593234449826645
26.5026502650265,1.4470705783625777,-4.601283214823768
26.6026602660266,1.231309061858758,-10.339205286276883
26.7026702670267,0.9110225856207728,-16.214724737232743
26.8026802680268,0.42310488004454627,-9.81255628183717
26.902690269026902,-0.21175138223693937,-1.8152771449898493
27.002700270027002,-0.9261534734160888,1.3135972044952045
27.1027102710271,-1.6239873759723782,2.942251440120102
27.2027202720272,-2.174825365847945,5.448140301473381
27.3027302730273,-2.493915980224162,10.096379151048762
27.4027402740274,-2.5870741321895383,14.101475286031155
27.502750275027502,-2.5184026958746464,10.096575533286623
27.602760276027603,-2.382748504061003,4.162454053708521
27.7027702770277,-2.2439646040500008,1.7894254158147582
27.8027802780278,-2.1168935056087226,1.6114762790711628
27.9027902790279,-1.9946866827623067,2.698277951712447
28.002800280028,-1.8615078383979755,5.588990008130678
28.102810281028102,-1.6877751626087119,11.411661516227806
28.202820282028203,-1.422227299406331,15.315501776444126
28.3028302830283,-1.031215548403162,8.44597720500269
28.4028402840284,-0.5464494525609331,1.9646317135276647
28.5028502850285,0.001881295236512967,-0.3761490381592112
28.6028602860286,0.601780474283619,-1.3987937348021149
28.702870287028702,1.2162498818141625,-2.8540935428305376
28.802880288028803,1.759546427706027,-6.138038494680953
28.9028902890289,2.1293157553124806,-12.403060806486756
29.002900290029,2.2715431485121376,-15.072991834092422
29.1029102910291,2.233723519622967,-7.179091606205172
29.2029202920292,2.1302469759080878,-1.2765130934437625
29.302930293029302,2.026961539237786,0.7854418543193433
29.402940294029403,1.9404065196502471,1.9313148167841279
29.5029502950295,1.8756557160682854,3.88527618520452
29.6029602960296,1.8454572685255985,8.128183189640728
29.7029702970297,1.8805269130567115,14.360219002333327
29.8029802980298,2.0113979070062173,12.737146151741548
29.902990299029902,2.1930037469633685,4.700378291616983
30.003000300030003,2.339679773542354,0.6417131803524423
30.1030103010301,2.4213772754053227,-0.678073205274259
30.2030203020302,2.4472260645319572,-1.5836912706832273
30.3030303030303,2.4302679333369497,-3.347441466492657
30.4030403040304,2.3716466745777303,-7.447322463996631
30.503050305030502,2.251572000914049,-14.284641610481746
30.603060306030603,2.0380818818317756,-13.789381085389094
30.7030703070307,1.7527690226097605,-4.931390486154232
30.8030803080308,1.4575689589026957,-0.16425990344550762
30.9030903090309,1.1767821988086302,1.559396808569761
31.003100310031,0.9107874753698519,3.0854585371983525
31.103110311031102,0.6639057049401367,6.116764017758472
31.203120312031203,0.4616585555421379,11.653768028185079
31.3031303130313,0.35736983496025254,14.549553358762365
31.4031403140314,0.3825502679818179,8.127375785993374
31.5031503150315,0.49261271386424227,2.4730264219314995
31.6031603160316,0.6353844916644943,0.5573243554601133
31.703170317031702,0.7872976678035001,0.13756012342685534
31.803180318031803,0.9387291060573132,0.10127998856121481
31.9031903190319,1.0836469803356776,0.19845456623707114
32.003200320032,1.2174792730802424,0.49040404650352787
32.1032103210321,1.3383628760042163,1.2995146441584913
32.2032203220322,1.450932081081678,3.6090271401381857
32.3032303230323,1.5754226613602567,9.78219506515616
32.4032403240324,1.7621416057242012,18.15362907659304
32.503250325032504,2.0437543349088587,10.147048920737507
32.603260326032604,2.314310073106407,-0.20192412376847813
32.703270327032705,2.4731331329526314,-4.11050139711374
32.8032803280328,2.5177641385785625,-6.370474928921491
32.9032903290329,2.4738098112860696,-9.124654117896014
33.003300330033,2.3554734754281035,-11.281999926455162
33.1033103310331,2.17182939030894,-10.099432387584198
33.2033203320332,1.943561158453541,-7.061522305637051
33.3033303330333,1.6907481943840015,-5.3993419370378515
33.4033403340334,1.4141077426144892,-5.796546181274124
33.5033503350335,1.0930829756512064,-7.923420898300035
33.6033603360336,0.687370348223268,-10.808106904195501
33.703370337033704,0.143778763309272,-11.247744192945435
33.803380338033804,-0.5686849496995849,-8.234493242471808
33.903390339033905,-1.4002344765589412,-5.581836726608929
34.003400340034,-2.1890960770604355,-5.096460162951376
34.1034103410341,-2.7586722350637474,-6.581052063911385
34.2034203420342,-3.0878628766917693,-9.576269732495
34.3034303430343,-3.2742286875376423,-11.843509153195745
34.4034403440344,-3.397328290342598,-9.929259738453375
34.5034503450345,-3.4779585683954606,-6.3497633419684325
34.6034603460346,-3.521578988949818,-4.725930607498906
34.7034703470347,-3.543614498386529,-5.309060334785182
34.8034803480348,-3.562787186419243,-7.7625311422099585
34.903490349034904,-3.595763901464474,-11.20488606238161
35.003500350035004,-3.6499370594100085,-11.759637725033024
35.103510351035105,-3.7087668806603187,-8.03490814863565
35.2035203520352,-3.747750408977667,-4.929706836062569
35.3035303530353,-3.7651363628239833,-4.334659241167689
35.4035403540354,-3.7742007604373753,-5.799792537944249
35.5035503550355,-3.790165652641216,-9.113073296419987
35.6035603560356,-3.8259085248551212,-12.40065396975933
35.7035703570357,-3.8798083091359077,-10.75629444999175
35.8035803580358,-3.9262115622199225,-6.247932508700357
35.9035903590359,-3.948404142536814,-3.9487998857733584
36.003600360036,-3.9540831078389598,-4.104755344970415
36.103610361036104,-3.957768888049144,-6.231987906122621
36.203620362036204,-3.973371423139475,-10.24934585284124
36.303630363036305,-4.0116439644157085,-13.05799955253751
36.4036403640364,-4.063282238561161,-9.596973831550525
36.5036503650365,-4.098777687003654,-4.911262225667096
36.6036603660366,-4.109524743425613,-3.156170645481909
36.7036703670367,-4.107560466473748,-3.6600719758753733
36.8036803680368,-4.106639243245557,-6.079268326021232
36.9036903690369,-4.11955214001718,-10.627244583046597
37.003700370037,-4.156956889095456,-13.676554515873953
37.1037103710371,-4.207018505162528,-9.295679567811423
37.2037203720372,-4.237298409048919,-4.109594698601921
37.303730373037304,-4.241504779822516,-2.2537852884374425
37.403740374037405,-4.233136051208321,-2.5093891117165406
37.503750375037505,-4.224594199176053,-4.371129544481857
37.6037603760376,-4.226625497527125,-8.592733035517385
37.7037703770377,-4.252286409909223,-14.10430904524266
37.8037803780378,-4.302134300581999,-12.013721393252348
37.9037903790379,-4.3410264214197385,-4.858980722117342
38.003800380038,-4.348094087924994,-1.3544722545213088
38.1038103810381,-4.335101938970816,-0.46649153100939533
38.2038203820382,-4.314915346222061,-0.4569558806354043
38.3038303830383,-4.293605669531084,-0.8903843210107208
38.4038403840384,-4.27455495888879,-2.0940962881989122
38.503850385038504,-4.262892505908495,-5.271011236847278
38.603860386038605,-4.270679905744304,-12.435926910841216
38.7038703870387,-4.3151322944792705,-16.81293747820936
38.8038803880388,-4.371657442249987,-6.801845341277364
38.9038903890389,-4.38739628373484,0.5238317414451346
39.003900390039,-4.366165797455806,3.2861305030337684
39.1039103910391,-4.325863348459873,5.545583367259628
39.2039203920392,-4.270133743273506,9.09806614590076
39.3039303930393,-4.193493984248462,12.532565606985314
39.4039403940394,-4.098300806074739,10.79742367555545
39.5039503950395,-4.007306753246149,6.1386735104824535
39.603960396039604,-3.9357219092188815,3.7733107405009205
39.703970397039704,-3.877622633644516,3.8815513350351933
39.803980398039805,-3.8199913096175924,5.94234974886236
39.9039903990399,-3.7487435725018856,10.00648313606762
40.00400040004,-3.649822948116554,13.236497995372229
40.1040104010401,-3.5265959492076044,9.986911321385621
40.2040204020402,-3.410026599496588,4.982090589125617
40.3040304030403,-3.318228018129402,2.946505543610118
40.4040404040404,-3.2440324272675083,3.2304139112563255
40.5040504050405,-3.1719920879819097,5.344608782605734
40.6040604060406,-3.083699986314372,9.72556238551822
40.7040704070407,-2.9565766746023274,13.90398294022607
40.804080408040804,-2.7840255877522204,10.487776919997863
40.904090409040904,-2.60273978539307,4.542853417598736
41.004100410041005,-2.4458324915509473,2.0071806147832394
41.1041104110411,-2.3144111509428518,1.791713432897392
41.2041204120412,-2.1950997649085675,2.9398826831568936
41.3041304130413,-2.0689951197833953,5.971399858385948
41.4041404140414,-1.905816181291957,11.82084895197834
41.5041504150415,-1.6586716804914319,14.936102962074541
41.6041604160416,-1.3059150502361934,8.029675706396043
41.7041704170417,-0.885177125030623,2.0355113735017905
41.8041804180418,-0.42294999878674777,-0.06382527072697874
41.9041904190419,0.08207182199542026,-0.8554190475538692
42.004200420042004,0.6272806274936786,-1.827175282234089
42.104210421042104,1.1775232018838362,-4.069168342733171
42.204220422042205,1.6526337669041138,-9.239887328867477
42.3042304230423,1.9530783748801066,-15.902311315686406
42.4042404240424,2.036471556527585,-11.334185428434422
42.5042504250425,1.9872862143104935,-2.6703682438543135
42.6042604260426,1.907403592109848,0.9798170963204829
42.7042704270427,1.8369698969124633,2.629247936470898
42.8042804280428,1.789357349954517,4.8720818577896825
42.9042904290429,1.7810193822929212,9.168629951209441
43.004300430043,1.8421282202462368,13.929393278617228
43.1043104310431,1.9907669086914535,11.209225101477731
43.204320432043204,2.176304335155816,4.813981723817501
43.304330433043305,2.327605305479045,1.871906748354713
43.404340434043405,2.422813035970173,1.4016362990174138
43.5043504350435,2.4742785254258823,2.1749069293704384
43.6043604360436,2.504236734268933,4.447643275206691
43.7043704370437,2.540054628180377,9.521810065477283
43.8043804380438,2.6175854043371105,15.421852211129199
43.9043904390439,2.7496757955561595,10.967101562330186
44.004400440044,2.8732284267793253,3.1223867751587697
44.1044104410441,2.935841202193691,-0.17738879860006418
44.2044204420442,2.943715684515523,-1.4441625104361464
44.3044304430443,2.916034291178517,-2.893953631774609
44.404440444044404,2.8600544438221758,-6.005675522269615
44.504450445044505,2.765382791835053,-11.905431524305047
44.604460446044605,2.6075195598038348,-14.936075185131289
44.7044704470447,2.3927311783371206,-7.8953121875975985
44.8044804480448,2.1773399025827094,-1.9441182403795962
44.9044904490449,1.9932048554212878,0.11701789743967828
45.004500450045,1.839905430899684,0.9210326785796189
45.1045104510451,1.7114932577194588,1.9567986424066846
45.2045204520452,1.609270169648046,4.356978627789212
45.3045304530453,1.5505818580899842,9.78643139185187
45.4045404540454,1.5786633517672988,16.041887949623504
45.504550455045504,1.7256283026513382,10.565353920438742
45.604560456045604,1.9225922272433895,2.2881927757433917
45.704570457045705,2.079345156103552,-1.0570246437273405
45.804580458045805,2.166354744736953,-2.649658441687657
45.9045904590459,2.1855531426996304,-4.944869058879769
46.004600460046,2.1368637309958,-9.363808672286229
46.1046104610461,2.0034298907702315,-14.080062092691287
46.2046204620462,1.7702463722216244,-10.990960915357139
46.3046304630463,1.46879598893068,-4.568422356737664
46.4046404640464,1.14029480133653,-1.715516660452489
46.5046504650465,0.7917009966504447,-1.2560564602499145
46.6046604660466,0.40847986806404607,-1.9543339648368592
46.704670467046704,-0.032912871581135615,-4.03843020427801
46.804680468046804,-0.5628438566013922,-8.845001301235884
46.904690469046905,-1.2123101389620585,-15.306819252359409
47.004700470047005,-1.950475006323993,-11.947616534518327
47.1047104710471,-2.5873417995879797,-3.559080294420153
47.2047204720472,-2.963016076999688,0.20582015120589547
47.3047304730473,-3.1175652232286284,1.647558251803302
47.4047404740474,-3.150439151508905,3.236524716991611
47.5047504750475,-3.119571814383428,6.5447367088192525
47.6047604760476,-3.038000200828386,12.385141783282089
47.7047704770477,-2.8957619623341353,14.334998832351246
47.8047804780478,-2.712278644739187,7.267987172928201
47.904790479047904,-2.5420468941252032,1.9733288779324043
48.004800480048004,-2.407635590280788,0.24948312826550656
48.104810481048105,-2.3030276574373256,-0.24126898034969907
48.204820482048206,-2.2183832546545887,-0.6203383599517385
48.3048304830483,-2.1484616282982856,-1.4378551299778703
48.4048404840484,-2.095066719461658,-3.5681855435163143
48.5048504850485,-2.0726902485416265,-8.91673331982315
48.6048604860486,-2.1192034090352445,-16.763000356733365
48.7048704870487,-2.264579281645196,-11.660728039693335
48.8048804880488,-2.431384120905318,-1.6875440308914547
48.9048904890489,-2.5302552732531174,2.422992069484491
49.004900490049,-2.55024737882457,4.546039602270594
49.104910491049104,-2.505723001945257,7.465621389423953
49.204920492049204,-2.399446163943907,11.403091091032657
49.304930493049305,-2.223631368464971,12.218320805757301
49.404940494049406,-1.9886167051594912,8.022428696135096
49.5049504950495,-1.7264955341414825,4.496091699193425
49.6049604960496,-1.4529262921370927,3.6909655542388027
49.7049704970497,-1.1576095699070523,4.958370826259303
49.8049804980498,-0.8099293289195382,8.235239728846299
49.9049904990499,-0.3566372093443731,12.452340724865763
50.00500050005,0.26590622042323375,11.905759825542637
50.1050105010501,1.0590239190790431,6.7312336321949084
50.2050205020502,1.8897099330423646,3.51767536694885
50.305030503050304,2.5486411690896866,3.0489519363297477
50.405040504050405,2.9412855426007516,4.4863424275733
50.505050505050505,3.140135318579141,8.022632315631174
50.605060506050606,3.2580214971751804,12.92284949666219
50.7050705070507,3.3632269239867925,12.414190069840739
50.8050805080508,3.4516034505471014,6.320851833384987
50.9050905090509,3.4975322293519784,2.6862782155557205
51.005100510051,3.508043013584511,1.9353952282429363
51.1051105110511,3.5028501561100165,2.780166608641625
51.2051205120512,3.498581390166766,5.3567577134098014
51.3051305130513,3.51190722882042,10.610246086219806
51.4051405140514,3.5615155275962596,14.930275824169712
51.505150515051504,3.6376377560920776,9.499332290960469
51.605160516051605,3.68945338365793,2.99598422621289
51.705170517051705,3.699855557668746,0.5281471339191194
51.8051805180518,3.6848472274623547,-0.14508834992540948
51.9051905190519,3.658643445533338,-0.4958936601868609
52.005200520052,3.626796274406007,-1.1339544867208247
52.1052105210521,3.588684101499512,-2.764744913788253
52.2052205220522,3.536970747994377,-6.989835569671884
52.3052305230523,3.451879107439749,-15.061149637404982
52.4052405240524,3.3107529419267867,-14.661545778704397
52.5052505250525,3.1542306805392664,-3.788950533655558
52.605260526052604,3.0450223981993103,1.65241230189847
52.705270527052704,2.987832408314547,3.9288228786275505
52.805280528052805,2.969792777460694,6.490914451850701
52.905290529052905,2.9882856076366555,10.375679904550966
53.005300530053,3.0482210218009436,12.668043269351124
53.1053105310531,3.1355405986659055,9.333698595348888
53.2053205320532,3.21009111093287,5.129386110128153
53.3053305330533,3.2522108008810315,3.6249891189845114
53.4053405340534,3.2718770535455195,4.354249417620393
53.5053505350535,3.288171144254294,7.060012255711289
53.6053605360536,3.3211264957148496,11.428427378343587
53.7053705370537,3.3844795298018733,12.883319443924687
53.805380538053804,3.460742913507677,8.215508935295507
53.905390539053904,3.512738590965281,4.064530328500209
