time,x,y,z,P_shifted
0.0,1.0,1.0,1.0,0.0
0.10000398422247898,0.818846345569307,1.1117977803864667,0.6350386944161834,0.09983738096399775
0.20000796844495797,0.6666389990426307,1.2091126363523992,0.4024862943826166,0.19867714039533443
0.30001195266743697,0.5336989548801742,1.2940533720847582,0.2573081335182578,0.2955316254595743
0.40001593688991594,0.41387637264328225,1.3679822252304823,0.16811857354009282,0.38943302110686406
0.5000199211123949,0.30340180605386674,1.4317959860036948,0.11401922512251118,0.4794430209299229
0.6000239053348739,0.20003532574242958,1.4861117636840637,0.08152629800404917,0.5646622031579546
0.7000278895573528,0.10247840234926875,1.5313842764004963,0.0621421097300499,0.6442390180971913
0.8000318737798319,0.00998536956941309,1.5679766900896546,0.05061097804496514,0.7173782972113855
0.9000358580023109,-0.07788452113424968,1.5962011644508638,0.04373351078348605,0.7833491988155579
1.0000398422247898,-0.1614203235554066,1.6163402685895527,0.03958898822588934,0.8414925109859389
1.1000438264472687,-0.2408506342325524,1.6286566990437845,0.03703857518884485,0.8912272387120294
1.2000478106697479,-0.31639508499556107,1.6333961298587898,0.035414487031937225,0.9320564094688941
1.3000517948922268,-0.3882907255269099,1.6307862809576696,0.034328913675511684,0.9635720391977122
1.4000557791147057,-0.45680271594862615,1.6210341550769627,0.0335583914791703,0.9854592090721956
1.5000597633371848,-0.5222253023890917,1.604322667352835,0.03297482873914616,0.997499212313932
1.6000637475596637,-0.5848768316765947,1.5808074330685637,0.032504906451202464,0.999571739612207
1.7000677317821427,-0.6450911672209072,1.5506141908481208,0.032106479387773536,0.9916560813105795
1.8000717160046218,-0.7032070080134901,1.5138371564737032,0.03175502190728077,0.9738313343473967
1.9000757002271007,-0.759556090502288,1.4705384852587822,0.031435932486704586,0.9462756118824092
2.0000796844495796,-0.8144509399936657,1.4207489426522129,0.031140214285380465,0.9092642635072595
2.1000836686720588,-0.8681726516032783,1.3644698276269103,0.03086207892605953,0.8631671238243316
2.2000876528945374,-0.9209590688522189,1.3016761519241948,0.030597633751271888,0.8084448168874393
2.3000916371170166,-0.9729936589905932,1.232321044844731,0.030344172584084436,0.7456441534321002
2.4000956213394957,-1.0243953388722356,1.1563413248754122,0.03009979840437351,0.6753926668884139
2.5000996055619744,-1.0752094723824785,1.0736641543402368,0.02986322563315253,0.5983923427752385
2.6001035897844536,-1.125400233489958,0.9842146706328494,0.029633677299331126,0.5154126041344785
2.7001075740069327,-1.1748445042716775,0.8879244670875281,0.029410830341106677,0.42728262309828885
2.8001115582294114,-1.2233274527631604,0.7847407781044433,0.029194783525953283,0.3348830354155824
2.9001155424518905,-1.2705399102234074,0.6746362068391816,0.028986034334474876,0.23913714073015122
3.0001195266743697,-1.3160776409692212,0.5576188197402878,0.028785457815420905,0.14100167654131504
3.1001235108968483,-1.359442570254765,0.4337424206422098,0.028594284206680205,0.041457258037966085
3.2001274951193275,-1.400046006876336,0.30311680816453823,0.0284140743059248,-0.058501420664363035
3.3001314793418066,-1.4372138675112374,0.16591781398612399,0.028246692854180182,-0.1578755259696088
3.4001354635642853,-1.4701938795635432,0.022396916283783208,0.028094280934056644,-0.2556720656109044
3.5001394477867644,-1.498164708839412,-0.12710977765176376,0.027959228778696305,-0.35091381109103
3.6001434320092436,-1.520246928085156,-0.28217338282181426,0.02784415054728306,-0.442649062603943
3.7001474162317223,-1.535515712680341,-0.442265119266755,0.02775186261572744,-0.5299611588617597
3.8001514004542014,-1.5430151209787721,-0.6067504145148663,0.027685366805418044,-0.6119776368005709
3.9001553846766805,-1.541773789324506,-0.7748844021085679,0.02764783976882866,-0.6878789496370502
4.000159368899159,-1.530821846023517,-0.9458089776658513,0.02764262950351156,-0.7569066561609832
4.100163353121638,-1.5092088248979458,-1.1185515562168455,0.02767325970599778,-0.818370999432499
4.2001673373441175,-1.4760223378451047,-1.2920256542108526,0.027743442428619477,-0.8716577991541338
4.300171321566596,-1.4304072474008958,-1.4650333968289955,0.027857099281878663,-0.9162345888459409
4.400175305789075,-1.3715850649720545,-1.6362700263097547,0.028018391240625662,-0.9516559364981458
4.5001792900115545,-1.2988732884253815,-1.8043304601810657,0.02823175696274092,-0.9775678955349022
4.600183274234033,-1.2117043843382695,-1.9677179199067198,0.0285019594038366,-0.9937115416130538
4.700187258456512,-1.1096441156141554,-2.124854620837593,0.028834140391286817,-0.9999255599145664
4.800191242678991,-0.9924089144931963,-2.2740944838745425,0.029233882677098616,-0.996147857079197
4.90019522690147,-0.8598820043363985,-2.413737798284275,0.029707278783341194,-0.9824161816702207
5.000199211123949,-0.7121279809713915,-2.542047734060783,0.030261005636174485,-0.958867746973235
5.100203195346428,-0.5494055758449123,-2.657268571501634,0.03090240349086371,-0.9257378598972084
5.200207179568907,-0.3721783386573063,-2.7576454856825174,0.031639556898314394,-0.8833575696784347
5.300211163791386,-0.18112299642410432,-2.8414456946751034,0.03248137434830584,-0.832150359882633
5.400215148013865,0.02286473117725538,-2.906980753064024,0.033437661611784165,-0.772627916760248
5.500219132236344,0.2386670540219187,-2.952629746965517,0.03451918152651933,-0.7053850162395167
5.600223116458823,0.4649439358075821,-2.976863123697766,0.03573768982264521,-0.6310935806488324
5.700227100681302,0.7001359528580662,-2.9782668688373315,0.0371059323286922,-0.5504959645564124
5.800231084903781,0.9424702857165551,-2.9555667259171456,0.03863758327658149,-0.4643975368182776
5.90023506912626,1.1899699058756743,-2.907652139735796,0.040347097192546484,-0.37365863295816076
6.000239053348739,1.4404659829665882,-2.8335995933618343,0.04224943786075011,-0.27918595829491893
6.100243037571218,1.6916135001906685,-2.732695001581827,0.044359637124025394,-0.18192352772139364
