Time,x,y
0.0,1.0,0.0
0.10000398422247898,0.9951698159055338,-0.0948685982145686
0.20000796844495797,0.9813790151658672,-0.17915274306923334
0.30001195266743697,0.9596929277954641,-0.25279778265471314
0.40001593688991594,0.9311609278572595,-0.31614610718202457
0.5000199211123949,0.8967855626265979,-0.36976659316505794
0.6000239053348739,0.8575067744743481,-0.4143241472613741
0.7000278895573528,0.8141971218094382,-0.4504895671556223
0.8000318737798319,0.7676642274619901,-0.4788839193945574
0.9000358580023109,0.7186573823199323,-0.5000497746434729
1.0000398422247898,0.667875988256595,-0.5144420886465156
1.1000438264472687,0.6159781799153242,-0.5224329034535844
1.2000478106697479,0.5635884709633968,-0.5243255506017033
1.3000517948922268,0.5113036375533352,-0.5203752694652032
1.4000557791147057,0.45969631571091907,-0.5108139785054031
1.5000597633371848,0.40931599096268884,-0.4958773710255786
1.6000637475596637,0.3606872325778033,-0.47583264324083646
1.7000677317821427,0.3143051947904945,-0.4510051310163394
1.8000717160046218,0.27062858297047804,-0.42180207432590583
1.9000757002271007,0.2300704597813858,-0.388731775855634
2.0000796844495796,0.1929874293335222,-0.3524166661846458
2.1000836686720588,0.15966786407342404,-0.3135992661079181
2.2000876528945374,0.13031990785419986,-0.2731407061151139
2.3000916371170166,0.10505998516549601,-0.2320122139453619
2.4000956213394957,0.08390247010382428,-0.19128066242961833
2.5000996055619744,0.06675103390981178,-0.1520897339272912
2.6001035897844536,0.05339202393901516,-0.11563840789667221
2.7001075740069327,0.04349006255866875,-0.08315830190488722
2.8001115582294114,0.03658592112822954,-0.055890971562930665
2.9001155424518905,0.03209663991816935,-0.03506574678702618
3.0001195266743697,0.02931783146741911,-0.021878217757964804
3.1001235108968483,0.027428108855368467,-0.017469218122057623
3.2001274951193275,0.02549559849658607,-0.02290413449131623
3.3001314793418066,0.022486507186331092,-0.03915252616290528
3.4001354635642853,0.01727570742735595,-0.06706815320345316
3.5001394477867644,0.008659303848332238,-0.10736924083520107
3.6001434320092436,-0.004630793632349308,-0.16061772097773294
3.7001474162317223,-0.02391003300845606,-0.2271938405545838
3.8001514004542014,-0.05052131783429606,-0.30725855854533624
3.9001553846766805,-0.08581020932931571,-0.4006904807881089
4.000159368899159,-0.13109173849845526,-0.5069771787354967
4.100163353121638,-0.18760297855586278,-0.625034245296433
4.2001673373441175,-0.2564326942036577,-0.7529233000964948
4.300171321566596,-0.3384168660339391,-0.8874503882945987
4.400175305789075,-0.4339885595568792,-1.0236625481057935
4.5001792900115545,-0.5429759582140111,-1.1543404260773007
4.600183274234033,-0.6643584087345571,-1.2697176974889994
4.700187258456512,-0.7960212353013937,-1.357811406785128
4.800191242678991,-0.9345928195920439,-1.4058018261357017
4.90019522690147,-1.0754822151871122,-1.4026501126391744
5.000199211123949,-1.2132234137254918,-1.3424544694115048
5.100203195346428,-1.3421382158214354,-1.227184674492166
5.200207179568907,-1.4571715952084572,-1.0671660990757847
5.300211163791386,-1.5546278522810066,-0.8786373838447771
5.400215148013865,-1.632552532901019,-0.6794080224200526
5.500219132236344,-1.690670869667774,-0.4846830056554133
5.600223116458823,-1.7299895793940878,-0.30467281886318215
5.700227100681302,-1.7522669542655787,-0.14429248197903655
5.800231084903781,-1.75952975299226,-0.004238248942874593
5.90023506912626,-1.7537269631141448,0.11749040440410277
6.000239053348739,-1.736530086244679,0.22425218824619544
6.100243037571218,-1.7092468599168285,0.31984740338570145
6.200247021793697,-1.6728054638876584,0.4080109339238436
6.300251006016176,-1.627773363099492,0.49220636594869316
6.400254990238655,-1.574386478810467,0.5756086469613894
6.500258974461134,-1.5125742525483759,0.6611927269018075
6.600262958683613,-1.4419727298766358,0.7518786264676222
6.700266942906092,-1.3619214256099312,0.8507081012542574
6.800270927128571,-1.2714414101940312,0.9610424553991727
6.90027491135105,-1.1691928175813033,1.0867748693896206
7.000278895573529,-1.053410987397158,1.232540810487321
7.100282879796008,-0.9218235062201644,1.4038765186953803
7.200286864018487,-0.7715589220432206,1.6071944407632925
7.300290848240966,-0.5990787223336784,1.8492694091797588
7.4002948324634445,-0.40021011017084906,2.1355889842293982
7.500298816685924,-0.17044770628880862,2.4663722507694557
7.600302800908403,0.0941594786912796,2.828555720316992
7.7003067851308815,0.3950707624579232,3.182920915371453
7.800310769353361,0.7279453278320468,3.4512671588732773
7.90031475357584,1.078749270941404,3.5218883869074755
8.000318737798318,1.422449606863654,3.2989064384934985
8.100322722020797,1.7286267305955811,2.782711551392441
8.200326706243276,1.973332994804261,2.0977283687429615
8.300330690465756,2.1483255526240943,1.414628846095004
8.400334674688235,2.260299975061077,0.8493910949843755
8.500338658910714,2.3232869430196303,0.4347035987030803
8.600342643133192,2.3516226580654895,0.15091829716566427
8.700346627355671,2.3566433822706765,-0.03756009633251993
8.80035061157815,2.3461985151582,-0.1630874240920668
8.90035459580063,2.325322512265574,-0.2494101597402187
9.000358580023109,2.297087941998373,-0.3123399826740204
9.100362564245588,2.263292562109296,-0.36193102404665384
9.200366548468066,2.2249314925669803,-0.404467072585154
9.300370532690545,2.1824981921891586,-0.44388963002607124
9.400374516913024,2.136168486751585,-0.4827319886965526
9.500378501135504,2.085909708506304,-0.5227068717417144
9.600382485357983,2.031542986755961,-0.5650734451735717
9.700386469580462,1.9727760726397159,-0.6108712904011852
9.80039045380294,1.9092169566713135,-0.6610779931871281
9.900394438025419,1.8403739827983845,-0.7167263683187608
10.000398422247898,1.7656452429725056,-0.7790048109435523
10.100402406470378,1.6842980767754434,-0.849357183831979
10.200406390692857,1.5954380679742677,-0.9295948855494226
10.300410374915336,1.4979657816030063,-1.0220315274268257
10.400414359137814,1.3905185639902775,-1.1296478954941842
10.500418343360293,1.2713942500926798,-1.2562879113243832
10.600422327582772,1.1384543498834228,-1.4068672846589605
10.700426311805252,0.9890081771344952,-1.5875281875175302
10.80043029602773,0.8196909889283622,-1.805558913586775
10.90043428025021,0.6263783115005193,-2.068646524981739
11.000438264472688,0.40424406956317105,-2.3825358603662137
11.100442248695167,0.1482001945617607,-2.745382977969743
11.200446232917646,-0.14583716052375303,-3.1365122455063323
11.300450217140126,-0.4782417473417136,-3.499322070504366
11.400454201362605,-0.8413095295221912,-3.7283029742959597
11.500458185585083,-1.214954134998948,-3.6895868034983015
11.600462169807562,-1.5674410199954898,-3.3017247326641876
11.70046615403004,-1.865581858959991,-2.626269435630344
11.80047013825252,-2.089321391466612,-1.8485867398110376
11.900474122475,-2.23805305988376,-1.1493942492954319
12.000478106697479,-2.324765386558619,-0.613880400399382
12.100482090919957,-2.3663043071895875,-0.24132521152069106
12.200486075142436,-2.3772040392965588,0.006094132852032634
12.300490059364915,-2.367881399359914,0.1692853961786632
12.400494043587393,-2.3450882834376263,0.2798441031148946
12.500498027809874,-2.312946620402799,0.3590559284726541
12.600502012032353,-2.273864650201675,0.42038742510506305
12.700505996254831,-2.229181263339316,0.4721519865094658
12.80050998047731,-2.1795760249881777,0.5194900629146587
12.900513964699789,-2.1253167115514677,0.5656657250853139
13.000517948922267,-2.0664033473327725,0.6128737247800622
13.100521933144746,-2.0026483121542027,0.6627364924466177
13.200525917367226,-1.9337167814350726,0.7166172561184181
13.300529901589705,-1.8591415259487039,0.7758302556099258
13.400533885812184,-1.7783196278577935,0.8417988365960385
13.500537870034663,-1.69049458300142,0.9161939991907991
13.600541854257141,-1.594724574466207,1.0010754811638805
13.70054583847962,-1.4898358393120292,1.0990509192862215
13.8005498227021,-1.374358799176523,1.2134622016079315
13.900553806924579,-1.2464442382592735,1.3485959901288198
14.000557791147058,-1.1037583620987679,1.509886099482227
14.100561775369536,-0.9433618376398264,1.7040046854993895
14.200565759592015,-0.7615952456910086,1.9385774553095023
14.300569743814494,-0.5540349596265451,2.2209165778214572
14.400573728036974,-0.31567285979960785,2.5545362987218514
14.500577712259453,-0.04163868097303415,2.9313827698515724
14.600581696481932,0.27099405609014887,3.317753545425003
14.70058568070441,0.6197463339283231,3.6365973931465847
14.800589664926889,0.9919737716699719,3.764055137782172
14.900593649149368,1.3619257327954977,3.575053580619564
15.000597633371848,1.6953377781609238,3.041647590444362
15.100601617594327,1.962910310402592,2.2899386717633137
15.200605601816806,2.152858917303438,1.5213403854257317
15.300609586039284,2.2715984126551363,0.8812099231146977
15.400613570261763,2.3349079830761075,0.4128844924729953
15.500617554484242,2.359176005142504,0.09393165953265016
15.600621538706722,2.3572654499618793,-0.11769759089687568
15.7006255229292,2.337944152923002,-0.259692947555418
15.80062950715168,2.306731971228327,-0.359156603286164
15.900633491374158,2.266930865615828,-0.43377608197848583
16.000637475596637,2.220427976943459,-0.49461870173525835
16.100641459819116,2.168230978677995,-0.5485458322744101
16.200645444041594,2.1107990144335345,-0.5998887072342974
16.300649428264073,2.04823805228684,-0.6515181220019755
16.40065341248655,1.9804110852635703,-0.7055087457947838
16.500657396709034,1.906995336407101,-0.7635564184380009
16.600661380931513,1.8275054758555496,-0.8272545740714895
16.70066536515399,1.7412933047826582,-0.8982972977892856
16.80066934937647,1.6475289376856568,-0.9786519895528192
16.90067333359895,1.5451650216332997,-1.0707297064142358
17.000677317821427,1.4328832547260586,-1.1775709762643203
17.100681302043906,1.3090212190414774,-1.303053430872993
17.200685286266385,1.1714778582842025,-1.4521057531589558
17.300689270488864,1.0175996503174554,-1.6308619554674104
17.400693254711342,0.8440611630290972,-1.8465735604217637
17.50069723893382,0.6467830465062743,-2.1068438851187117
17.6007012231563,0.42099644527338625,-2.41725214113141
17.700705207378782,0.16169332638970207,-2.7756539893934673
17.80070919160126,-0.13509127237802443,-3.1608945320213997
17.90071317582374,-0.46955743715582887,-3.515789048893875
18.000717160046218,-0.833779270285746,-3.7345557544647656
18.100721144268697,-1.2074695573584482,-3.6841541395381125
18.200725128491175,-1.5588485689368505,-3.2853379661632656
18.300729112713654,-1.8549163745068369,-2.601743740905989
18.400733096936133,-2.0759201425366194,-1.8187559160212055
18.50073708115861,-2.2214605202946873,-1.1154520776723893
18.60074106538109,-2.3045658357653127,-0.5755759505294825
18.70074504960357,-2.342025470370672,-0.19792538127458562
18.800749033826047,-2.3483036971285185,0.055200461519090444
18.90075301804853,-2.3337692137892985,0.22445221165377388
19.00075700227101,-2.30514846683762,0.3412455619902023
19.100760986493487,-2.2665501221974043,0.4268010863255732
19.200764970715966,-2.220370754553181,0.49461370925052706
19.300768954938444,-2.167931195697243,0.5530926995525208
19.400772939160923,-2.109880696960431,0.6075260626688171
19.500776923383402,-2.046439619210072,0.6613723682646261
19.60078090760588,-1.9775386223559808,0.7170722380390783
19.70078489182836,-1.9028930890473068,0.7765575039267169
19.800788876050838,-1.8220362957096943,0.8415839043626137
19.900792860273317,-1.7343245908850087,0.9139689347231518
20.000796844495795,-1.6389212751623767,0.9957867971620722
20.100800828718274,-1.534761682291434,1.089553810877412
20.200804812940756,-1.420499294177907,1.1984247046164858
20.300808797163235,-1.294431333842832,1.326406288180034
20.400812781385714,-1.15440274091954,1.4785696298039124
20.500816765608192,-0.9976917832733413,1.6611847920220393
20.60082074983067,-0.8208937779453193,1.8815725557473442
20.70082473405315,-0.6198521859312757,2.1471897167958858
20.80082871827563,-0.38975877095048067,2.4629325446556347
20.900832702498107,-0.1256844981083918,2.824849785592468
21.000836686720586,0.17598668789311817,3.2080711537014777
21.100840670943064,0.5146237227857828,3.5495924196655464
21.200844655165543,0.8808703348913125,3.7382759965125487
21.300848639388022,1.2527792298568383,3.6432838171441966
21.400852623610504,1.597789906088946,3.200821883923051
21.500856607832983,1.8840315154315503,2.494306279576647
21.60086059205546,2.0942780526369473,1.7149168588229309
21.70086457627794,2.2303402117691924,1.0311522795522436
21.80086856050042,2.30614240535091,0.5134463171225129
21.900872544722898,2.3383240459867167,0.15352170928449968
22.000876528945376,2.340802394048991,-0.08770664387647872
22.100880513167855,2.3234074787587136,-0.24981682854690485
22.200884497390334,2.2924654736638934,-0.36273782147217976
22.300888481612812,2.251820635173445,-0.4465086858434406
22.40089246583529,2.203702868597784,-0.5138434872169699
22.50089645005777,2.149327872312149,-0.5726833085415093
22.600900434280252,2.0892753402660613,-0.628057616188724
22.70090441850273,2.0237147273585827,-0.683300494667562
22.80090840272521,1.9525335889943871,-0.7408152085339382
22.900912386947688,1.8754047273582233,-0.8025575126631692
23.000916371170167,1.791813915415371,-0.8703566213413799
23.100920355392645,1.7010602983020062,-0.9461507824082607
23.200924339615124,1.6022353764328892,-1.0321865188569426
23.300928323837603,1.494182521146148,-1.1312127548553899
23.40093230806008,1.375436544637267,-1.2466873128830638
23.50093629228256,1.2441418969150762,-1.382995786490694
23.60094027650504,1.0979495693821009,-1.5456481340439414
23.700944260727518,0.9338996384934547,-1.7413399502143985
23.80094824495,0.7483152952233882,-1.9775909262557363
23.90095222917248,0.5367789685490196,-2.2613124543862906
24.000956213394957,0.29435560524598586,-2.595013249080886
24.100960197617436,0.016397737944537586,-2.968567591068489
24.200964181839915,-0.2995215035102624,-3.3448036485986203
24.300968166062393,-0.6500321938773054,-3.6426443019229806
24.400972150284872,-1.0213075229813975,-3.73731438489366
24.50097613450735,-1.3867134767286973,-3.511345952431157
24.60098011872983,-1.7122979523955142,-2.951840387853718
24.700984102952308,-1.970446942873165,-2.194800215053465
24.800988087174787,-2.1513488807990644,-1.437373771479266
24.900992071397265,-2.2625081466007444,-0.813585068574644
25.000996055619748,-2.3197722818977518,-0.35880184589108305
25.101000039842226,-2.339093553098743,-0.048231662669451746
25.201004024064705,-2.332839323842143,0.1594987026668771
