x_lorenz,y_lorenz,z_lorenz
3.065742813727706,4.134006223173515,17.67392963342076
5.060057569599672,8.10310711514945,15.665863054477724
9.338755270325274,14.702906025246818,19.324942361946025
13.888541620118245,15.755498278015873,32.20281953418662
10.949946483408645,4.37028670291896,36.388362100172856
4.742014118537064,0.09764104610550756,28.958098775871928
1.9587725621483472,0.6989624732073535,22.245419537631058
1.594377395155768,1.9368350578199156,17.223451997774234
2.5404696526645174,4.159241491160669,13.722423168723429
5.17835221710189,9.092772053329119,12.705052850300087
10.694177624825558,17.497703569007157,19.252141825604276
15.367320770978376,15.064592115578886,36.682010409559865
9.32571350843922,0.4813523411583746,36.42001773587969
2.4405864478780046,-1.9436752877074532,27.326664236143195
-0.15965378112438533,-1.5438774952322214,20.797296285039952
-1.1732071402312751,-2.093669875477675,16.043023124194928
-2.4224935548266653,-4.200030164517194,12.772243381087707
-5.22499440223863,-9.3580393545623,12.008435802676813
-11.054544119758214,-18.209132633158003,19.35225620146936
-15.652974194519823,-14.627502936790682,37.785215928515925
-8.836684577302666,0.4111258712297782,36.249715359630926
-1.8852074044164653,2.418135367060523,26.988157824346494
0.6999846497319788,2.1724778222109826,20.606445698692195
1.9455929490707013,3.2652584259331783,16.10360558133982
3.838026922278713,6.552733892255912,13.552134088482758
7.890931026215531,13.442005037031517,15.51776821889963
13.919393782012454,18.639008815097938,28.780027375900293
12.945054273431325,6.18465889895108,38.87100925433237
5.2299790099513395,-1.2278580736459292,31.0841386794992
1.1057405064898396,-1.094246740400163,23.488446167882095
-0.13928178858791768,-0.7966098951552014,17.962000761195167
-0.6730481595873075,-1.2257873353867172,13.794843080247178
-1.483606244022059,-2.6842681912977238,10.745289691805729
-3.4630217323865815,-6.507529536929949,9.195668512167785
-8.310059103404031,-15.256523503489742,12.627136930578438
-15.84206923019127,-21.03155699174191,31.565060474336367
-12.58822734151587,-2.2009856287192213,40.98326553207244
-2.8708559753209033,4.100676333005806,30.26433484012761
1.4419019640088313,3.9018814892103206,23.085997589661247
3.402228733480201,5.331814541672841,18.681829030696232
5.957895439898436,9.364275341334027,17.299478787433163
10.27101577553446,15.106106954123518,22.25452073847654
13.397237063903432,13.303348809962962,33.599903115950596
9.640662123208264,3.708724362708483,34.452977144535026
4.590845945754454,1.1035549610574868,27.54647333439536
2.6792229804673924,2.0825926234266485,21.52773988623911
2.9989314425349973,4.15811339496431,17.21996249839591
5.088831550290042,8.248490817441802,15.339276563523963
9.518417061506897,15.047310035792126,19.353319416951926
14.081139171214167,15.698377022130924,32.77510236777478
10.755798644043935,3.8675199434059984,36.4167174154584
4.456113809010973,-0.13798917388230605,28.71002409762528
1.7268457041951102,0.491818646602631,21.999774550897442
1.3341859722500058,1.590629542169625,16.97514312328837
2.12008089259137,3.4904189508293686,13.370230242279927
4.390222471791145,7.815831775791659,11.812745534444018
9.48780960888082,16.258722049178445,16.458057250571464
15.490451590365929,17.822759446289616,34.21562533660061
10.925180816508766,1.6861906347526059,38.338678932136226
2.9824571929173227,-2.4637913363934207,28.784246519612097
-0.3245072918722725,-2.1258775519875783,21.84675081629111
-1.6478768120054925,-2.846204014015819,16.960965604506246
-3.253234494500485,-5.505319142185584,13.869563888912063
-6.67416879640993,-11.50916949271493,14.288747847550118
-12.654373489383673,-18.699542317343724,24.600242074283994
-14.27963188317644,-9.847827352334672,38.768831285447014
-6.856973517797297,0.6869376313537654,33.22769106898587
-1.6839495497344217,1.264818932613836,25.034390972397237
-0.008626628171714735,0.8362866234294024,19.11355347224232
0.5907487792362305,1.1206770851103107,14.667260800230832
1.3114917640964836,2.347529797988505,11.374927955357318
3.0045043886111107,5.603493195606127,9.44080300835743
7.202211125157034,13.366650439617386,11.415498551078306
14.75178687113317,21.670115167016323,27.29421666234059
14.21542415247422,5.446160557109908,41.90751450858955
4.214594331729155,-3.8831399651926843,31.911561981631582
-0.9085002133035363,-3.7801636092026083,24.055823779953894
-2.9802117694030295,-4.7860350277683175,19.19029008431728
-5.262927738869751,-8.285660614779257,17.035221467843442
-9.285648019213149,-14.153079410421851,20.348877604172134
-13.318116585900928,-14.965330961089965,31.599376223770665
-10.846092687896004,-5.1615809914621416,35.550402820256465
-5.305142569682129,-1.023603268386323,28.97784877898756
-2.7394624592584766,-1.6551572096520764,22.57300480786512
-2.652259323462954,-3.4239049153001573,17.845414908454117
-4.270893167721964,-6.845589400860616,15.180915456599728
-8.102490769038907,-13.245100780401343,17.093392957932394
-13.44922361336772,-17.406026985180954,28.97953563623037
-12.495022969551556,-6.634439842670966,37.62270721702302
-5.706008846470744,0.11032006000550247,30.82273267211016
-1.9695116784067088,-0.035381690663122696,23.53483432645947
-1.0818575694315922,-0.9555130896136301,18.081031843055232
-1.4320921547898706,-2.238467979098503,14.01478752109501
-2.8499646111025028,-5.053609995031144,11.396636817178795
-6.380727437385709,-11.560765488591711,12.035916541331925
-13.121623829564165,-20.270120021065075,23.73790361563762
-15.049513044066893,-9.565622790477098,40.64554575907181
-6.230627138752537,2.3571611438236246,33.59039547733757
-0.48815797916791054,2.7725869667518324,25.04431530953207
1.579375725973121,3.0068302881070785,19.364672868172644
3.144795293481885,5.1333285890358855,15.665451315550767
6.075980040803482,10.185381176343524,15.058974143961521
11.36261510123924,17.202857165205533,22.48563465620535
14.329629558490655,12.451130314464505,36.63990718138349
8.454512500585528,1.079516273420477,34.47062557902717
2.912446765843335,-0.5036993648330822,26.350468940407204
1.0308227093070492,0.2720033092877131,20.154978868499978
0.8389327788649598,1.0771601996190585,15.486847538310437
1.4439597636732306,2.4705249014816424,12.031832541279957
3.170178443403621,5.831638254115593,10.028733420155904
7.4259129635958026,13.605396952102074,12.145054361009569
14.77717048314571,21.204374282399524,28.02462029529304
13.86178463446019,5.17206293240768,41.40174379007795
4.209219476481273,-3.525206860333961,31.597913384240563
-0.6753783850377353,-3.4020129976395768,23.808741361234848
-2.6238651801309056,-4.3031594119673855,18.824867719272007
-4.755698789297342,-7.611995457723908,16.32058441704811
-8.701841174802949,-13.705181841364512,18.86565253757119
-13.371127918186078,-16.12190282467285,30.380776245743682
-11.626731229585966,-5.899783931973465,36.479986410561786
-5.553040838808478,-0.5897389884801145,29.875735651250707
-2.4540776647384734,-0.9748175288979845,23.07108731351886
-2.0009687785277017,-2.3740380746474927,17.96636881109032
-3.080646841766474,-4.934859225415821,14.543800396097051
-6.043798245850561,-10.336046037312927,14.147605254394685
-11.659669261828162,-17.912230128787122,22.325627918308648
-14.669573272625666,-12.251253849733102,37.60091578522993
-8.101995316524881,-0.2313394399330075,34.54272566475371
-2.344912358244759,1.1282981879472904,26.11611220903766
-0.37561475814220524,0.5547266955283041,19.916200526253142
0.15276724997609945,0.46321024167974767,15.25182365110028
0.46529987674613477,0.8524366886600072,11.699476745632866
1.0781295483539,2.0172286905042984,9.054698512330452
2.669343424836278,5.1686157145872444,7.504140249101541
6.842794066352603,13.149709921754372,9.48800525595644
14.99582238518035,22.99977097435045,26.219604617429795
14.85356053866906,5.245976152647317,43.29695131582664
3.793202690955977,-5.079797732539436,32.33875084616259
-1.7871092878196568,-4.932367559010337,24.58018688063687
-4.1267656397236845,-6.233862417212716,20.314695218810034
-6.721813666320512,-9.98668809621834,19.412560444326743
-10.502103847212375,-14.308822235851292,24.428609464089124
-12.450304631034603,-11.599264473594669,33.073114622033515
-9.063704635235116,-4.328009424108491,32.808363686232774
-5.1315460325188615,-2.4846937653798995,26.941886115110385
-3.8381111606921854,-3.7485595087693575,21.743824132049923
-4.737276566159361,-6.60168052648044,18.52572322683306
-7.617036572995676,-11.494420197516028,19.088342505837037
-11.798659467728188,-15.369433010405592,26.80530184645961
-12.349281621544554,-9.326071272958448,35.02793593814654
-7.555822628396687,-2.5231159302432773,31.614156008195064
-3.974375982886002,-1.9620814379480522,25.137911293124716
-3.225721168993334,-3.5555027519987696,20.047109950309434
-4.473675576450438,-6.670569668004745,17.02187397184793
-7.780362854770595,-12.215225500609678,18.116712316840847
-12.507949531344115,-16.352906560423325,27.576765904179997
-12.536183110642499,-8.329151147969712,36.31142110215314
-6.798555232203868,-1.3057380465469615,31.38163833773482
-3.0857713202852928,-1.0995758621818685,24.41049028829916
-2.3062232828467857,-2.5007378890455327,19.077049303305376
-3.2782445827482545,-5.061800634832058,15.49934310708792
-6.142497674936754,-10.270474731718698,14.993178262046316
-11.466714121514453,-17.3232469794816,22.639916961577956
-14.3378256208818,-12.261806478316016,36.82819828013993
-8.330096560029753,-0.9313631344412514,34.37411987590466
-2.8171190088700913,0.555199675197133,26.237219150412606
-0.960795146523075,-0.20592605507008585,20.0615714888715
-0.7512338880916535,-0.9490991521076471,15.404361762602905
-1.2844008805763074,-2.1989400493438795,11.932987609831153
-2.8301688232026607,-5.223716983240514,9.787353191488425
-6.713743452804564,-12.459426831437659,11.133400408941357
-14.072120838638257,-21.465881471674944,25.262633378559695
-14.862952557084984,-7.346602885810135,41.88804744572563
-5.021310716184706,3.573145660889618,32.78609960984623
0.5204485174734946,3.631189775581818,24.559396772006625
2.6599195711570434,4.392643992584832,19.413539161072446
4.772728661081282,7.5482261144322695,16.79224984112276
8.578024153304696,13.388148927017298,19.059635719430922
13.12134371996349,15.937178700446031,29.912535452499018
11.698756478207212,6.387934324084178,36.22399139963177
5.853230282479921,0.9371157982984685,30.05836136838517
2.7453871250521567,1.25185273676607,23.329148421116653
2.322357981809097,2.780155094578483,18.276047410062848
3.5566063717853025,5.641710147756695,15.044560457030387
6.8115245723703834,11.406057959837906,15.362922615551875
12.381617612684488,17.9040928301608,24.905877219923983
13.905609354475875,10.012860412306763,37.81987841825723
7.176246985087643,0.15411109323738376,33.05345590407027
2.283699391800119,-0.5201355017011292,25.134465016857106
0.79205813450728,0.22850064338426232,19.228973151198222
0.6808674842920773,0.9147989586011835,14.761244141387856
1.223961707986253,2.1313458700384813,11.42791489280251
2.7559593549749835,5.133448712090198,9.365604735332584
6.638499737715274,12.416396601973506,10.72167727682929
14.119687559589599,21.734563048438954,25.020464362427784
15.00775436074364,7.334783229660048,42.1926317023199
4.936205869559902,-3.8380593213596317,32.878720466882
-0.7115463451604261,-3.885423011697039,24.64546447435994
-2.9170762572797133,-4.731519398433191,19.607212884151004
-5.13588532426967,-8.034620445829216,17.24840011920884
-9.01018440253069,-13.751467472953395,20.083051660746946
-13.132094536846516,-15.171239410776929,30.86682818463349
-11.135227156598878,-5.766805990929431,35.615745917773204
-5.628421348509825,-1.2021625315019493,29.3802677351602
-2.915303337583292,-1.7167156156646273,22.94164609086124
-2.756290392400239,-3.4899203026652006,18.170287939106778
-4.35047398398739,-6.903834253989006,15.488442997548484
-8.137728159209146,-13.196539640198345,17.38620079644148
-13.354073239887306,-17.17440859044435,28.99947038414307
-12.41103273640186,-6.72128501143318,37.384268798538464
-5.797059342223693,-0.10299139287508158,30.774483428286313
-2.1340740499342816,-0.2491195415887794,23.560263019334748
-1.3114044905562092,-1.2810489687694528,18.144569084677116
-1.819894104549998,-2.8666367902465644,14.167541898980595
-3.6153971753965073,-6.367097358802349,11.919397920316026
-7.871507340438481,-13.846595397409528,14.19878721083877
-14.500937113725946,-19.716921842175676,29.141850148715378
-13.124471626554904,-5.217330836239251,39.933570726349075
-4.548607448783428,2.324157656061824,31.02787614978299
-0.21058548459192586,2.152580975729149,23.36642901028637
1.3341269846961374,2.4902509016072933,18.034821428248975
2.7079010608515883,4.539119469210255,14.426010014709135
5.498620538690497,9.52050285459169,13.535969117667873
10.98061410116156,17.490518689432314,20.472574172674324
15.021653646327302,14.040639754136702,36.80701942454935
8.960695072412586,0.6386591716434717,35.681972827989846
2.5780770701113958,-1.437421694439529,26.939233803002896
0.243491437323825,-0.9218937795355091,20.51096842194911
-0.4945477451123095,-1.0347471414071914,15.725737264825268
-1.1448003824388164,-2.029235620179156,12.152754605748099
-2.566294755769563,-4.737001184315099,9.841209155392068
-6.1053294290678295,-11.397135805089526,10.541464309184116
-13.255359384175328,-21.159733749080438,22.764081403478837
-15.616416566855742,-9.712816180911448,41.74943753915047
-5.968499390311108,3.345515546316945,33.96606740213167
0.2029243262345098,3.708517094101122,25.274513011348297
2.5235750123873624,4.273303502052942,19.89137195901348
4.555523297889613,7.169145870935007,16.99218969368707
8.162078050029425,12.792950901907009,18.621091087925183
12.807630772161298,16.15991469560146,28.738939823823387
12.124920359036512,7.3655088769013615,36.275727898495596
6.338860730508729,1.1498809278407711,30.714034113457068
2.9457414984875614,1.222227835177658,23.880519139462432
2.3614513911646573,2.7075008550744633,18.70390060565561
3.492027495590935,5.463292228477493,15.334605591366358
6.597489538145977,11.00754647836458,15.349672003641908
12.050191364068143,17.65535467145892,24.164365953912405
14.031555624935233,10.785080954649786,37.43923857024643
7.590156291415062,0.48807232687757424,33.47213213064155
2.525340511689568,-0.44232730760948935,25.51199268088723
0.9401199801091792,0.3493843094181895,19.52716471213504
0.8547810070139857,1.1657643799232487,15.01052888552227
1.5396203436580205,2.6698540874830563,11.69023716368835
3.4306655029344033,6.340171761291125,9.905189185829359
8.040309797688003,14.638259363902383,12.826966164907134
15.374237178375738,20.867981704062174,30.348857575306425
12.982675808531154,3.3839542340434496,40.9314583665946
3.467713960646647,-3.645759835748319,30.663672344278847
-0.9589831308422302,-3.443030615669061,23.236093698948377
-2.8307248315755604,-4.563809631042076,18.486091596482897
-5.105161043787225,-8.180027557875702,16.34781785328436
-9.271871965907444,-14.396709091860862,19.771055963465063
-13.597326002730144,-15.421391342227592,31.816702673336202
-10.948978188242847,-4.831611321015464,36.01969636574971
-5.0519500942968705,-0.5515330073661338,29.024632922322432
-2.3492917091014838,-1.1598289135013466,22.43496695633457
-2.1138983898476256,-2.667886713483577,17.526438032621996
-3.4031356699056095,-5.523786980299004,14.380227065641545
-6.720869768778063,-11.435309757526962,14.73949747686605
-12.5172747039397,-18.346648857983112,24.676178721908475
-14.134135426232133,-9.979839649672035,38.344399367925895
-7.023794645827746,0.3098221948788049,33.18807901659593
-1.9545810666665642,0.9445207040159292,25.09644522351287
-0.351933724235785,0.3730346395157739,19.164491511641646
0.03491961854442177,0.23032557887235466,14.675553086954993
0.20174061464506243,0.38621515799669465,11.24359975529027
0.4854211099097454,0.9174410977896464,8.630686147173886
1.2232727304557158,2.3938434966742586,6.7295707863822285
3.2612295507629283,6.511140804304199,5.995757267891961
8.675303219760371,16.67910063555672,10.594886567194752
17.2670714562479,22.405620435112173,34.201142345417075
11.865797973842081,-1.0725907465245148,41.74665981696352
1.0527382230254414,-6.039646371480247,29.83655002765458
-3.3046272680518047,-5.912184700543626,23.663013281503872
-5.5881695942328315,-7.972863472206519,20.846602338102542
-8.463453368688958,-11.778660603846891,22.14097832895691
-11.42117698361264,-13.272493028982636,28.59766392612656
-10.930068031928881,-8.141630708578694,33.064179583518396
-7.35396374359656,-3.902940490771982,29.85374656086529
-5.01264283320492,-3.8764151464349355,24.76433913374119
-4.970061313743476,-5.9414374585975605,21.005111522796035
-6.872731991166711,-9.673507579991872,20.09639003221729
-10.227373141641952,-13.668435847121316,24.468056612426825
-12.11087403880315,-11.604458890450662,32.24082567639909
-9.270065908738896,-5.048071098601865,32.54313688948732
-5.615076284662679,-3.047279403230968,27.255448458420425
-4.332979580171791,-4.233614719944681,22.326118831052273
-5.234328525091346,-7.103406102901438,19.395252653920224
-8.046783125290299,-11.715211315923613,20.35896444824807
-11.73518819638911,-14.544387491840268,27.754964526750424
