Time,X,Y,Z,Forcing
0.0,1.0,1.0,1.0,0.0
0.050002500125006254,0.906273617369753,1.0579017523181333,0.7975696283313471,0.09996333254204628
0.10000500025001251,0.8238339361195827,1.1119661375823997,0.6351407090630435,0.19967678383033993
0.15000750037501875,0.7510218383134616,1.1626788392196021,0.5056546783066003,0.29889109724657603
0.20001000050002501,0.6864725247461255,1.210454613533401,0.40300589488805966,0.39735826388192563
0.2500125006250313,0.6290713053125,1.2556502570784258,0.3220238613440865,0.49483214249212837
0.3000150007500375,0.5779111928046216,1.298575516314356,0.2584018571916679,0.5910690747839296
0.3500175008750438,0.5322543382348996,1.3395020664351287,0.2085997147441444,0.6858284944948122
0.40002000100005003,0.4914982126019292,1.3786707594694527,0.1697385042215215,0.7788735287434899
0.45002250112505626,0.45514672954411256,1.4162973699291228,0.13949777157913243,0.8699715901479469
0.5000250012500626,0.42278608886289354,1.4525770669388034,0.11602112981777042,0.9588949582308912
0.5500275013750688,0.394064904186426,1.4876878269295453,0.09783286182259673,1.0454213486592638
0.600030001500075,0.3686780875312538,1.5217929785026392,0.08376625245391621,1.1293344688948594
0.6500325016250813,0.3463539494571639,1.5550430459079267,0.07290324313380797,1.2104245588670854
0.7000350017500876,0.32684400261910385,1.5875770326530225,0.06452441105113475,1.2884889153163173
0.7500375018750938,0.3099150073264405,1.6195232636592336,0.058068019643469915,1.363332398497141
0.8000400020001001,0.2953428568973527,1.6509998838529734,0.05309683346294738,1.4347679199748602
0.8500425021251063,0.28290796026763465,1.6821150933587816,0.04927145105809662,1.5026169102959015
0.9000450022501125,0.2723918351441948,1.7129671844742747,0.046329028084817626,1.5667097653630813
0.9500475023751188,0.2635746748859173,1.7436444331330725,0.04406640493058263,1.6268862703999063
1.000050002500125,0.2562336955133319,1.7742248873030044,0.04232679826470474,1.6829960004441162
1.0500525026251313,0.2501421058510259,1.8047760864096383,0.040989352788104165,1.7348986963693427
1.1000550027501377,0.2450685742775752,1.8353547391169032,0.039960972448152436,1.782464615494934
1.1500575028751439,0.2407770905813288,1.86600638136194,0.039169957400940626,1.8255748559075107
1.20006000300015,0.23702714174344142,1.8967650321885143,0.038561063981025524,1.8641216536835428
1.2500625031251564,0.23357413682231642,1.927652861445526,0.03809168093137265,1.8980086522699677
1.3000650032501626,0.2301700291677499,1.9586798806407957,0.03772887774705153,1.9271511433494715
1.3500675033751688,0.22656409454263965,1.9898436660218708,0.03744713197626048,1.9514762785883382
1.4000700035001752,0.22250383188645914,2.0211291211780025,0.03722658346567428,1.97092325173755
1.4500725036251814,0.21773595984903935,2.052508285026017,0.037051696470284744,1.9854434506319392
1.5000750037501875,0.21200748721359905,2.0839401898817393,0.036910236726843314,1.995000578707434
1.550077503875194,0.20506683920794277,2.1153707733677387,0.03679249127341456,1.9995707457326364
1.6000800040002001,0.19666502471045447,2.146732847119908,0.03669067505059808,1.9991425275279284
1.6500825041252063,0.18655683168448092,2.1779461245925744,0.036598481029365415,1.9937169945228284
1.7000850042502127,0.17450203997379493,2.2089173096954853,0.03651074050462542,1.9833077090802056
1.7500875043752189,0.16026664198426765,2.239540247503741,0.036423167864588595,1.967940691594048
1.800090004500225,0.14362406285822588,2.2696961378463114,0.03633217007059201,1.947654355445525
1.8500925046252314,0.12435637259314218,2.2992538121871515,0.0362347056414947,1.9224994109799391
1.9000950047502376,0.1022554832237575,2.328070073855119,0.03612818143393388,1.8925387387446004
1.9500975048752438,0.07712432472183156,2.3559901013475875,0.036010378184040584,1.8578472323044894
2.00010000500025,0.048777993705498436,2.3828479141223124,0.0358793978160737,1.8185116110286323
2.0501025051252566,0.017044869417547962,2.4084668999987744,0.03573362707665131,1.7746302033151693
2.1001050052502626,-0.018232308250636212,2.4326604030111025,0.035571713235463535,1.7263127007969923
2.150107505375269,-0.05719540362979927,2.455232370287771,0.035392548494777326,1.6736798841423757
2.2001100055002754,-0.09996989771845113,2.4759780562772606,0.03519526044092337,1.6168633211360242
2.2501125056252813,-0.14666395263801144,2.494684782393013,0.03497920640576605,1.5560050377952477
2.3001150057502877,-0.1973675322946514,2.5111327499147524,0.03474397002691015,1.4912571633433884
2.350117505875294,-0.2521515832115957,2.5250959037564575,0.034489358634194875,1.422781549927974
2.4001200060003,-0.3110672792633286,2.536342844493886,0.03421540037100941,1.350749368034187
2.4501225061253065,-0.37414533381006115,2.54463778583667,0.03392234019984053,1.2753406786050194
2.500125006250313,-0.4413953824959198,2.549741554531793,0.03361063415467682,1.196743982937689
2.550127506375319,-0.5128054397370729,2.551412629496909,0.03328094139659038,1.1151557514814578
2.600130006500325,-0.5883414316861648,2.5494082168037147,0.032934113807638554,1.0307799327147247
2.6501325066253316,-0.6679468082169896,2.543485356963675,0.03257118302402929,0.9438274433290773
2.7001350067503376,-0.7515422362283259,2.5334020608110244,0.032193344961994774,0.8545156409946952
2.750137506875344,-0.8390253763182209,2.5189184701314002,0.03180194202723676,0.7630677810250472
2.8001400070003504,-0.9302707446296745,2.4997980390489536,0.031398443318463774,0.6697124582990872
2.8501425071253563,-1.0251296614154168,2.4758087320605284,0.030984423234432613,0.5746830358359755
2.9001450072503627,-1.123430287612863,2.4467242344928293,0.030561538969238553,0.47821706145074017
2.950147507375369,-1.224977750459941,2.4123251710576734,0.03013150743023424,0.3805556739490909
3.000150007500375,-1.3295543589178223,2.3724003280917874,0.029696082135776836,0.2819430003457204
3.0501525076253815,-1.4369199093969698,2.3267478749914843,0.02925703064614081,0.18262554561289301
3.100155007750388,-1.5468120820080395,2.2751765802893673,0.028816113051875338,0.0828515764847916
3.150157507875394,-1.6589469272785484,2.217507017770323,0.028375061992430402,-0.017129499142071288
3.2001600080004002,-1.773019442989772,2.1535727579879373,0.027935564607969657,-0.11706775566103893
3.2501625081254066,-1.8887042404960919,2.083221540520528,0.027499246743743835,-0.216713374501623
3.3001650082504126,-2.0056562995914184,2.006316422298611,0.02706765963454406,-0.31581726860826287
3.350167508375419,-2.123511810684916,1.922736897343301,0.026642269202045127,-0.41413170509049546
3.4001700085004254,-2.241889102742089,1.8323799832781582,0.02622444800547797,-0.5114109244880716
3.4501725086254313,-2.360389655138541,1.73516127001571,0.025815469800630736,-0.6074117551030387
3.5001750087504377,-2.4785991912637684,1.6310159260745343,0.025416506587389337,-0.7018942208631195
3.550177508875444,-2.596088851402844,1.5198996580535775,0.025028627964565446,-0.7946221411968838
3.60018000900045,-2.7124164421165142,1.4017896188773573,0.024652802564179652,-0.885363721421204
3.6501825091254565,-2.827127759036762,1.2766852605289365,0.02428990130613837,-0.9738921321651781
3.700185009250463,-2.9397579796970814,1.1446091271069474,0.023940702197856614,-1.0599860763821094
3.750187509375469,-3.0498331227263047,1.0056075841782723,0.023605896400529645,-1.143430342532182
3.8001900095004753,-3.1568715694533136,0.8597514805491194,0.0232860952925563,-1.2240163425530166
3.8501925096254817,-3.260385643698928,0.7071367387437536,0.02298183827882258,-1.301542633273321
3.9001950097504876,-3.3598832452720573,0.5478848706616087,0.022693601119787767,-1.3758154199662556
3.950197509875494,-3.454869532440876,0.3821434150796003,0.022421804584250842,-1.4466490407837556
4.0002000100005,-3.5448486484175827,0.21008629387649497,0.022166823262189363,-1.513866430860858
4.050202510125507,-3.6293254866780287,0.03191408407961344,0.02192899440733856,-1.5772995649299046
4.100205010250513,-3.707807489735979,-0.1521457969295861,0.021708626711762564,-1.636789877338195
4.150207510375519,-3.7798064758067085,-0.3418389954662029,0.02150600894549302,-1.6921886584191663
4.200210010500525,-3.8448404876266964,-0.5368842170043545,0.02132141842267223,-1.7433574262262823
4.2502125106255315,-3.902435657545768,-0.7369733149365227,0.021155129281172035,-1.7901682727003818
4.300215010750538,-3.9521280828758583,-0.941771474234903,0.021007420585280084,-1.8325041834051843
4.350217510875544,-3.9934657053667975,-1.1509174913306428,0.020878584280894053,-1.8702593300316817
4.400220011000551,-4.026010188584818,-1.3640241512296618,0.02076893305005333,-1.9033393349402468
4.450222511125556,-4.049338786894007,-1.5806787025791893,0.02067880812700057,-1.9316615070791652
4.500225011250563,-4.063046199685177,-1.8004434310882997,0.020608587151816085,-1.955155048689869
4.550227511375569,-4.066746404460774,-2.0228563313893244,0.020558692150570285,-1.9737612322821523
4.600230011500575,-4.0600744623689256,-2.2474318771063664,0.020529597743486033,-1.9874335474369904
4.650232511625582,-4.042688289784603,-2.4736618885727255,0.020521839695405976,-1.9961378170699897
4.700235011750588,-4.014270389561642,-2.7010164973123554,0.02053602393654867,-1.9998522828648397
4.750237511875594,-3.974529535625887,-2.928945206072181,0.020572836196763793,-1.9985676596632105
4.8002400120006,-3.9232024046475047,-3.1568780428634913,0.020633052413951154,-1.9922871586751336
4.8502425121256065,-3.8600551486194927,-3.384226807142481,0.020717550097735567,-1.9810264794518457
4.900245012250613,-3.784884902279738,-3.6103864059338275,0.020827320853718728,-1.9648137706411652
4.950247512375619,-3.6975212194458527,-3.8347362773775426,0.02096348430260265,-1.9436895596234955
5.000250012500626,-3.597827432485396,-4.056641898859787,0.02112730366329328,-1.9177066512043528
5.050252512625631,-3.485701929319196,-4.275456376573767,0.021320203311046365,-1.8869299956166559
5.100255012750638,-3.361079342552237,-4.490522113048431,0.021543788672368485,-1.851436526162736
5.150257512875644,-3.223931645545296,-4.701172548881621,0.021799868879624915,-1.8113149669019224
5.20026001300065,-3.074269150481073,-4.906733974621841,0.022090482682442635,-1.7666656108644256
5.250262513125657,-2.9121414037414666,-5.1065274084599395,0.022417928202871956,-1.71760006934593
5.300265013250663,-2.7376379741979133,-5.299870535120096,0.022784797230391913,-1.6642409929095856
5.350267513375669,-2.550889130324956,-5.486079701079813,0.023194014885561273,-1.6067217647928265
5.400270013500675,-2.3520664023788567,-5.6644719610023495,0.023648885642835935,-1.5451861674854013
5.4502725136256815,-2.1413830262391733,-5.834367170033514,0.02415314690053532,-1.479788023312103
5.500275013750688,-1.9190942658924797,-5.995090116399589,0.024711031527570503,-1.4106908099186204
5.550277513875694,-1.6854976119458975,-6.145972688545458,0.025327341112896532,-1.338067251621705
5.600280014000701,-1.440932853995294,-6.286356070873722,0.02600753200796572,-1.2620988876451678
5.650282514125706,-1.1857820251419209,-6.415592961988188,0.026757816701391622,-1.182975618320994
5.700285014250713,-0.9204692174552399,-6.5330498092106515,0.027585283619563875,-1.1008952303899489
5.750287514375719,-0.6454602677234792,-6.638109053030165,0.028498039133550326,-1.0160629025883072
5.8002900145007255,-0.3612623134226756,-6.730171375061921,0.029505376404720906,-0.9286906927565871
5.850292514625732,-0.06842321947784401,-6.8086579430405925,0.030617976761412424,-0.83899700775239
5.900295014750738,0.23246912290415397,-6.873012646354193,0.03184815062014062,-0.7472060574924182
5.950297514875744,0.5407876232683285,-6.922704315642844,0.033210126615107624,-0.6535472944884179
