time,x,y,z
0.0,1.0,1.0,1.0
0.10000398422247898,0.8138571825211716,1.1116304861833592,0.6349337536943583
0.20000796844495797,0.6468029798342113,1.2077725454482373,0.40196368242334063
0.30001195266743697,0.4894835227149609,1.2895337700448315,0.2562157727751063
0.40001593688991594,0.3362501782397961,1.3572967331388073,0.16651222309072153
0.5000199211123949,0.1840105856004351,1.4110182137712626,0.1120532254996927
0.6000239053348739,0.03138057467642899,1.4504337046311782,0.07935446520441038
0.7000278895573528,-0.12190760829159088,1.4751938113776832,0.059868164203696
0.8000318737798319,-0.27540498666406177,1.4849538321784568,0.04827988160483178
0.9000358580023109,-0.4282107415798001,1.479431987483368,0.041344704568408
1.0000398422247898,-0.5791462048497826,1.4584469578810006,0.03711619244552573
1.1000438264472687,-0.7268692484549293,1.4219418226351515,0.034447441051380805
1.2000478106697479,-0.8699504496910535,1.369998997192496,0.032674781459120436
1.3000517948922268,-1.0069252102595072,1.3028490847213234,0.031421139011905325
1.4000557791147057,-1.1363309983349785,1.220875451584007,0.030476155379099576
1.5000597633371848,-1.256735497077145,1.1246156289545353,0.02972455978158989
1.6000637475596637,-1.3667592079359583,1.014760201382488,0.029104245258298668
1.7000677317821427,-1.465094613849908,0.8921495761200434,0.02858224692048781
1.8000717160046218,-1.5505230965289463,0.7577688718104031,0.028141274678582007
1.9000757002271007,-1.6219302410149412,0.6127410799132081,0.027772330579448713
2.0000796844495796,-1.678319824508781,0.4583186097920378,0.027470755047230323
2.1000836686720588,-1.7188265913476881,0.29587331137323797,0.02723416157031629
2.2000876528945374,-1.7427278074707748,0.12688506691328608,0.02706138750400765
2.3000916371170166,-1.7494535311508626,-0.04707095088718753,0.026951978643775503
2.4000956213394957,-1.7385955108814724,-0.22433824733675073,0.026905947045569836
2.5000996055619744,-1.7099146133032754,-0.40319408200765267,0.026923664558848766
2.6001035897844536,-1.6633466864556248,-0.5818655218711087,0.02700582102400113
2.7001075740069327,-1.5990067721637666,-0.7585463285708787,0.027153411111548825
2.8001115582294114,-1.517191593601786,-0.9314145260942256,0.027367731718566223
2.9001155424518905,-1.4183802586375656,-1.098650485240188,0.027650380700728963
3.0001195266743697,-1.3032331356760296,-1.258455352780936,0.028003251851262897
3.1001235108968483,-1.1725888758809366,-1.4090696462196874,0.02842852273533877
3.2001274951193275,-1.0274595735383119,-1.5487918296874235,0.02892863243151964
3.3001314793418066,-0.8690240746659851,-1.6759966828825426,0.02950624601529776
3.4001354635642853,-0.6986194625482005,-1.7891532731122668,0.030164202039585458
3.5001394477867644,-0.5177307674720935,-1.886842340491067,0.030905438476398674
3.6001434320092436,-0.32797896636205387,-1.9677729082190596,0.031732891678112295
3.7001474162317223,-0.13110735605357907,-2.0307979336120874,0.0326493619820227
3.8001514004542014,0.07103359856530092,-2.074928821175831,0.03365733872861714
3.9001553846766805,0.2765028235599964,-2.099348626481434,0.034758776851083924
4.000159368899159,0.48328646823778126,-2.103423788865709,0.03595481705198891
4.100163353121638,0.6893168619655915,-2.0867142419866465,0.03724544223480033
4.2001673373441175,0.8924924329389287,-2.048981763945714,0.03862906472967375
4.300171321566596,1.0906984135771898,-1.9901964429675034,0.040102042474610335
4.400175305789075,1.281828145504354,-1.9105411504297105,0.04165812829044886
4.5001792900115545,1.4638047862698331,-1.8104139302944624,0.04328786533141389
4.600183274234033,1.6346032098928613,-1.6904282326513722,0.044977954183043685
4.700187258456512,1.7922718837575518,-1.551410939108541,0.04671063305378662
4.800191242678991,1.9349544951405153,-1.3943981491463313,0.0484631315596235
4.90019522690147,2.0609110916120166,-1.2206287192825624,0.050207279218705075
5.000199211123949,2.168538490825792,-1.031535570990509,0.05190936906864753
5.100203195346428,2.2563897072802046,-0.8287348087380422,0.053530390298754775
5.200207179568907,2.3231921374950586,-0.6140127161787526,0.05502674544115922
5.300211163791386,2.3678642423414655,-0.38931072619097257,0.056351550610180295
5.400215148013865,2.3895304682670773,-0.15670848869215268,0.057456575190009324
5.500219132236344,2.3875341606150378,0.08159481174708161,0.058294806694505354
5.600223116458823,2.3614482448993086,0.32330070950013734,0.058823529231404624
5.700227100681302,2.3110834878320228,0.566033079139495,0.05900769012676459
5.800231084903781,2.2364941995616134,0.8073609000617186,0.05882321803169076
5.90023506912626,2.137981299961187,1.0448219246767059,0.05825987407929113
6.000239053348739,2.0160927399048774,1.2759470011170784,0.05732319461905385
6.100243037571218,1.871621335510741,1.4982847988988985,0.05603514282065479
6.200247021793697,1.7056001299463603,1.7094266897168084,0.05443323414335666
6.300251006016176,1.5192954347290761,1.9070315441983776,0.052568121039413676
6.400254990238655,1.3141977147035715,2.0888502167969523,0.05049987462686976
6.500258974461134,1.092010467476899,2.252749502511258,0.04829342832220323
6.600262958683613,0.8546372146077207,2.396735358425125,0.04601379299433145
6.700266942906092,0.6041666790406881,2.5189751885962655,0.04372167598020871
6.800270927128571,0.34285618435531556,2.617818992230203,0.04147003102229435
6.90027491135105,0.0731132883307118,2.6918191732917935,0.03930186268130775
7.000278895573529,-0.20252433648857446,2.7397488066907045,0.03724936301262577
7.100282879796008,-0.48141073804944595,2.760618154360815,0.0353342330733437
7.200286864018487,-0.7608151548300126,2.753689226211336,0.03356888627961342
7.300290848240966,-1.0379469851438012,2.718488187665833,0.031958166831723894
7.4002948324634445,-1.3099820646975457,2.6548154280103433,0.030501237520967377
7.500298816685924,-1.5740900127008361,2.5627531218457524,0.02919336992537085
7.600302800908403,-1.8274623694998622,2.442670138748332,0.028027471922639168
7.7003067851308815,-2.067341223939066,2.2952241826478263,0.02699528323424488
7.800310769353361,-2.2910480151400336,2.1213610712886286,0.02608824170572778
7.90031475357584,-2.496012188584686,1.922311096481917,0.025298065940345102
8.000318737798318,-2.6797993876307182,1.6995824369719563,0.024617117397364278
8.100322722020797,-2.840138866757769,1.4549516271461296,0.024038605006668403
8.200326706243276,-2.97494982061702,1.1904511161977012,0.02355668589123476
8.300330690465756,-3.08236633271325,0.90835398347592,0.023166503188221204
8.400334674688235,-3.1607606591466384,0.6111559064344387,0.022864189998140674
8.500338658910714,-3.2087645763900072,0.30155450761672314,0.022646858859536798
8.600342643133192,-3.225288537757726,-0.017573763722620914,0.02251258917693636
8.700346627355671,-3.209538401189121,-0.34319903171061944,0.022460420376115224
8.80035061157815,-3.1610295113016815,-0.6721654653283934,0.022490355656369733
8.90035459580063,-3.0795979413649945,-1.0012205858786412,0.02260337951094579
9.000358580023109,-2.965408725826107,-1.327046151915497,0.022801491264094698
9.100362564245588,-2.818960941138789,-1.6462903421211381,0.023087756417683163
9.200366548468066,-2.6410895217192216,-1.9556009380458037,0.023466377397661223
9.300370532690545,-2.432963728632582,-2.2516591927101755,0.023942785186577695
9.400374516913024,-2.196082220836611,-2.5312140580136684,0.024523753196085376
9.500378501135504,-1.9322647121644936,-2.7911164338877477,0.025217534446575988
9.600382485357983,-1.6436402313842784,-3.028353095339257,0.026034022528671145
9.700386469580462,-1.332632037257673,-3.240079950072429,0.026984935722603756
9.80039045380294,-1.0019392751354195,-3.42365427935033,0.02808402176862679
9.900394438025419,-0.6545154958263893,-3.576665618207868,0.02934727772742773
10.000398422247898,-0.29354419077286015,-3.6969649380626595,0.03079317461208557
10.100402406470378,0.07758847059605666,-3.782691805139299,0.032442869299243685
10.200406390692857,0.45532348570145903,-3.832299201818301,0.03432037571578679
10.300410374915336,0.835961203244695,-3.8445757148652113,0.03645265232195245
10.400414359137814,1.2156955812712018,-3.8186648142295567,0.038869542209755456
10.500418343360293,1.5906502340593205,-3.7540809683768686,0.04160347450589715
10.600422327582772,1.9569159696542973,-3.650722366476893,0.044688800495153724
10.700426311805252,2.3105895129093397,-3.5088800436583027,0.04816059551559026
10.80043029602773,2.64781310905191,-3.3292432322992376,0.0520527113406791
10.90043428025021,2.964814710179308,-3.112900789240027,0.05639482109131388
11.000438264472688,3.2579484606513116,-2.8613385751925358,0.06120817444135005
11.100442248695167,3.5237352140319933,-2.576432687977567,0.06649979961960192
11.200446232917646,3.7589028279029764,-2.260438475489903,0.07225498688586106
11.300450217140126,3.9604259832257878,-1.9159752782317587,0.07842811266511424
11.400454201362605,4.125565246893549,-1.5460068769271116,0.08493226355475031
11.500458185585083,4.251905020618626,-1.1538176519697598,0.09162872688015043
11.600462169807562,4.337389876814463,-0.742984504177914,0.09831820975064956
11.70046615403004,4.380358560242244,-0.3173446482551999,0.10473651414620834
11.80047013825252,4.379574639870199,0.11904052022457264,0.11055807227160638
11.900474122475,4.33425246998383,0.5619251604423633,0.11541082456233467
12.000478106697479,4.244076850717089,1.006921844199127,0.11890491454426495
12.100482090919957,4.109214698131598,1.4495468770804691,0.12067520682478904
12.200486075142436,3.9303172925399927,1.88526724955868,0.12043374788341303
12.300490059364915,3.7085123796566433,2.3095482548249273,0.118023736193702
12.400494043587393,3.4453865410262208,2.71790077172936,0.11346288910779137
12.500498027809874,3.142959632060926,3.1059273019365023,0.10696324629755788
12.600502012032353,2.803654327578731,3.4693660792746495,0.09891793646113024
12.700505996254831,2.430264454159534,3.8041329016142464,0.08985324541850047
12.80050998047731,2.0259254751986653,4.106360693208099,0.08035434002506078
12.900513964699789,1.5940891890145341,4.372437087297589,0.07098148651251454
13.000517948922267,1.1385027627887898,4.599040438084488,0.06219684053437832
13.100521933144746,0.6631903067065581,4.783174592073723,0.05431819475451384
13.200525917367226,0.17243395896833877,4.922202503996376,0.04750690018474747
13.300529901589705,-0.3292487202908766,5.0138784602159765,0.04178647992504579
13.400533885812184,-0.8371334293003279,5.056378378606211,0.037080586138627025
13.500537870034663,-1.346324890979643,5.0483274692095454,0.03325645035534231
13.600541854257141,-1.851799352417981,4.988824494204666,0.030162578463646058
13.70054583847962,-2.3484525227727135,4.877461937976222,0.0276547776086403
13.8005498227021,-2.8311512747703755,4.71434153864486,0.025609862354400527
13.900553806924579,-3.2947875103517488,4.500084789681503,0.023929750153612945
14.000557791147058,-3.7343329020528317,4.2358381592591074,0.02253975314286063
14.100561775369536,-4.144893566775368,3.9232728823200045,0.0213843656579692
14.200565759592015,-4.521763992012957,3.564579258514368,0.02042268608991451
14.300569743814494,-4.860479687225926,3.1624554479271523,0.01962450593727753
14.400573728036974,-5.15686809749916,2.72009080578307,0.018967355497716835
14.500577712259453,-5.407097330718488,2.241143843923352,0.018434423159135273
14.600581696481932,-5.607722244761466,1.729714954130002,0.018013144426454766
14.70058568070441,-5.755727436381773,1.1903140772002148,0.017694262049500004
14.800589664926889,-5.848566676740478,0.6278235516019188,0.01747120633552334
14.900593649149368,-5.884198351885875,0.04745642564221588,0.017339694336831513
15.000597633371848,-5.86111648924037,-0.5452894336390767,0.017297484811983573
15.100601617594327,-5.778376981957099,-1.1446810540778822,0.017344252001172848
15.200605601816806,-5.635618660593019,-1.7448034686645546,0.017481558585295216
15.300609586039284,-5.43307890492053,-2.339615754786382,0.017712920159222684
15.400613570261763,-5.171603537118005,-2.923009496648352,0.018043962759151166
15.500617554484242,-4.852650790455323,-3.488869131357167,0.01848268327618322
15.600621538706722,-4.478289204441683,-4.031133610287813,0.01903983133421939
15.7006255229292,-4.051189357825757,-4.5438587838284095,0.01972944162767731
15.80062950715168,-3.574609414506643,-5.021279899869682,0.020569559128614513
15.900633491374158,-3.0523745241069715,-5.457873594901946,0.021583217655227402
16.000637475596637,-2.4888501886068024,-5.84841875173271,0.022799757328085646
16.100641459819116,-1.888909779199599,-6.188055600078816,0.02425660166049299
16.200645444041594,-1.257896463913121,-6.472342446099437,0.026001665077004056
16.300649428264073,-0.6015798875509268,-6.697309434884083,0.028096633204867515
16.40065341248655,0.073891967094175,-6.859508776705921,0.03062146087262167
16.500657396709034,0.7620452112172533,-6.956060904449759,0.03368057978730417
16.600661380931513,1.4561361395809433,-6.984696077352969,0.03741151767561346
16.70066536515399,2.1492102123727657,-6.943791006936211,0.041996927099405904
16.80066934937647,2.834163005967127,-6.832400157412815,0.04768143340762149
16.90067333359895,3.503802011721072,-6.650281468668542,0.05479526430317911
17.000677317821427,4.150907912246989,-6.397916370110502,0.06378732786520315
17.100681302043906,4.768293651922161,-6.076524104646722,0.07527121586958889
17.200685286266385,5.348859243009817,-5.6880705709024415,0.09008834369634655
17.300689270488864,5.885639842588903,-5.235272124396629,0.10939262523363896
17.400693254711342,6.371844303219798,-4.721595054381417,0.1347596864010168
17.50069723893382,6.8008813943071385,-4.151251754768473,0.16831862803838757
17.6007012231563,7.166371732386115,-3.5291948792653374,0.21289225413525775
17.700705207378782,7.462146097554636,-2.8611108828119534,0.27210723357519506
17.80070919160126,7.682236764103567,-2.1534140475420607,0.35039281330221655
17.90071317582374,7.8208797067895,-1.4132409316627155,0.45272280677980575
18.000717160046218,7.872563663660464,-0.648442522415561,0.5838820102687391
18.100721144268697,7.832185975854305,0.132433490131736,0.7469993421253849
18.200725128491175,7.695396761150057,0.9201852797541763,0.941183979122006
18.300729112713654,7.459211776114492,1.7050480503073289,1.1584717161907203
18.400733096936133,7.122916789755668,2.476863891888664,1.3810287932479182
18.50073708115861,6.6891422589279665,3.2253568564844786,1.5804734249414716
18.60074106538109,6.164772534096711,3.9405175703941913,1.721528321487504
18.70074504960357,5.561180722506236,4.613058052848235,1.770939624624235
18.800749033826047,4.893341600479179,5.234845524551365,1.7093856908825802
18.90075301804853,4.177793032731388,5.7991950865141995,1.5407563298899272
19.00075700227101,3.4300365750473,6.30092680734614,1.2930086030839758
19.100760986493487,2.6623655330663465,6.73617433941377,1.0091971753834261
19.200764970715966,1.8829393514035344,7.102028388082118,0.7332230590984896
19.300768954938444,1.0962826816611317,7.396152817907798,0.49749471087799607
19.400772939160923,0.30473425420341216,7.6164971116085365,0.3174021288811469
19.500776923383402,-0.4899022977235885,7.7611657254320106,0.19292567065078364
19.60078090760588,-1.2851018741376816,7.828435331822011,0.11438841633154458
19.70078489182836,-2.0769962429427626,7.816867876026326,0.06872738567629559
19.800788876050838,-2.860313755849191,7.725458920538913,0.04393923962081081
19.900792860273317,-3.628655565135915,7.553776065481367,0.031095257866692746
20.000796844495795,-4.374885596063274,7.302064947672924,0.024505145795354857
20.100800828718274,-5.0914926794633395,6.971318598944931,0.020972776470334763
20.200804812940756,-5.770870574956832,6.563315597470136,0.018884136319308322
20.300808797163235,-6.405517591235529,6.080634901335023,0.017491445419779008
20.400812781385714,-6.988178905945051,5.526653917786901,0.016467828558663855
20.500816765608192,-7.5119547402748,4.905534043215995,0.015672339307997253
20.60082074983067,-7.970390008198709,4.222196013890159,0.015040987175348674
20.70082473405315,-8.35755371320965,3.4822862646258246,0.014541094955102436
20.80082871827563,-8.668111590102866,2.692134944106882,0.014153514000565916
20.900832702498107,-8.897393012560272,1.858706035603596,0.013865905421532262
21.000836686720586,-9.041452102787751,0.9895400005969288,0.01367013107806107
21.100840670943064,-9.097122576687827,0.09268940161905613,0.013561150106091097
21.200844655165543,-9.062065744958945,-0.8233519758849394,0.013536511661091261
21.300848639388022,-8.93481109044458,-1.7497259132605727,0.013596137443177676
21.400852623610504,-8.714788885875121,-2.677291802016569,0.013742292908872378
21.500856607832983,-8.402354379330228,-3.5967132186176194,0.01397971955221434
21.60086059205546,-7.998803149030778,-4.498548249774959,0.014315934056613019
21.70086457627794,-7.506377311613745,-5.373342735384594,0.014761723982631543
21.80086856050042,-6.928262357820356,-6.211725551995088,0.015331895398545717
21.900872544722898,-6.268574486268978,-7.00450502394168,0.016046362329291974
22.000876528945376,-5.532338410024188,-7.742765522950625,0.01693171865803292
22.100880513167855,-4.7254557231759895,-8.417963301073325,0.01802351153124133
22.200884497390334,-3.854664038138854,-9.022020597431387,0.019369560240524022
22.300888481612812,-2.9274872437628536,-9.547417068006036,0.021034868458762766
22.40089246583529,-1.9521773986912148,-9.987277611868638,0.02310901796058895
22.50089645005777,-0.9376489802912659,-10.335455710407606,0.025717512088752573
22.600900434280252,0.10659351269638,-10.586611464216237,0.029039547972001954
22.70090441850273,1.1705331997740875,-10.736283615669192,0.033336496408174994
22.80090840272521,2.243721657444756,-10.780955002215771,0.038998644809187015
22.900912386947688,3.315359841237696,-10.71811112969266,0.04662385441774814
23.000916371170167,4.374374080251696,-10.546291949455343,0.057153365909493575
23.100920355392645,5.409478650682477,-10.265137588084219,0.07211243314418321
23.200924339615124,6.409209832845692,-9.875429947848133,0.09404770921785785
23.300928323837603,7.361903542190064,-9.37913423272883,0.12734164604202716
23.40093230806008,8.255563335473894,-8.779448484129178,0.17976156813133573
23.50093629228256,9.07751527487689,-8.080876990873964,0.2654552199796427
23.60094027650504,9.813646469543084,-7.289358668803685,0.41079252227909574
23.700944260727518,10.446831895698027,-6.412511312552082,0.6656974397715032
23.80094824495,10.953808929405625,-5.4601096364805315,1.124973266954173
23.90095222917248,11.29924661351212,-4.445017033240233,1.96527688013467
24.000956213394957,11.425430691738688,-3.3849439389182714,3.496575886415055
24.100960197617436,11.23768382923173,-2.3055201325391113,6.1869893009506205
24.200964181839915,10.595058768131217,-1.2447950556991327,10.496917754716334
24.300968166062393,9.34103019127737,-0.2571906998164876,16.20042866689926
24.400972150284872,7.428458366659684,0.589960678624502,21.319238974260887
24.50097613450735,5.096039912730594,1.2364773306271915,22.609351322956766
24.60098011872983,2.835747858955492,1.6596908461569404,18.97602823596823
24.700984102952308,1.0540288701016307,1.8850776298325387,12.9885043002717
24.800988087174787,-0.15889616512902427,1.9641422561682444,7.663140076031121
24.900992071397265,-0.9287523499338612,1.9460149031303544,4.1067886995496234
25.000996055619748,-1.4185258594408063,1.8650910166177082,2.076027874496808
25.101000039842226,-1.7477631421574271,1.7419198360367716,1.015293600122917
25.201004024064705,-1.9866201229784044,1.5879758225231457,0.49009518687809
25.301008008287184,-2.1715870129240114,1.4097159476942474,0.2389221993341074
25.401011992509662,-2.3200737386794885,1.211102204468761,0.12168721127818151
25.50101597673214,-2.4396496700053065,0.9949707831861613,0.06793346557419316
25.60101996095462,-2.533120906312461,0.7637204220496645,0.043598125143682796
25.7010239451771,-2.601129913276615,0.5196387685887929,0.03266884248828293
25.801027929399577,-2.643433546327786,0.26504661419214803,0.027780478255901467
25.901031913622056,-2.6595160188384765,0.0023533612990677064,0.02560473132843678
26.001035897844535,-2.6488790960195203,-0.2659300714696328,0.02465941768761338
26.101039882067013,-2.6111792721958595,-0.53719873004928,0.024292553395113766
26.201043866289492,-2.546293253211479,-0.808771050335246,0.02422053374599666
26.301047850511974,-2.454349654379087,-1.0779113407872967,0.024321640637491936
26.401051834734453,-2.3357441854629704,-1.3418549959611548,0.024544962842817764
26.50105581895693,-2.191146034244652,-1.5978352687541078,0.02487066227552242
26.60105980317941,-2.02149883178579,-1.8431109375469406,0.025292792823989097
26.70106378740189,-1.828017665066435,-2.074994423032553,0.02581192793868964
26.801067771624368,-1.612182774235215,-2.290880000977187,0.026432024445209094
26.901071755846846,-1.3757302270446468,-2.4882717944342434,0.027159106942402957
27.001075740069325,-1.120639730379795,-2.6648112442819643,0.028000730127359458
27.101079724291804,-0.8491196979063956,-2.818303764481736,0.02896576743473352
27.201083708514282,-0.5635896911404685,-2.9467442942539686,0.030064326019517584
27.30108769273676,-0.2666603657268783,-3.0483414660504295,0.031307693138951674
27.40109167695924,0.038888924669810455,-3.1215401168451584,0.03270826047478672
27.501095661181722,0.35013469226232086,-3.1650418812712773,0.03427938637685497
27.6010996454042,0.6640358506336639,-3.177823618583002,0.0360351565173034
27.70110362962668,0.9774620058107913,-3.1591534412452855,0.03798999758538996
27.801107613849158,1.2872232695377461,-3.1086041309793844,0.04015808963594365
27.901111598071637,1.5901013468709195,-3.0260637480949186,0.04255251279169336
28.001115582294116,1.88288163874277,-2.9117432616575036,0.04518405577250181
28.101119566516594,2.162386091500775,-2.766181051211574,0.048059610910208085
28.201123550739073,2.425506518959714,-2.590244155171846,0.051180088382234805
28.30112753496155,2.669238116873111,-2.38512616648031,0.054537808916855966
28.40113151918403,2.890712882739542,-2.152341702738641,0.058113388611582883
28.50113550340651,3.087232642343965,-1.8937174060796529,0.06187222181504508
28.601139487628988,3.2563013643498717,-1.611379458219736,0.06576080604472549
28.70114347185147,3.395656411187493,-1.3077376295681464,0.06970333709336692
28.80114745607395,3.503298324765575,-0.9854659195338995,0.07359921859007465
28.901151440296427,3.5775186781892443,-0.6474798901275347,0.077322341079087
29.001155424518906,3.6169254440525687,-0.29691084835795994,0.08072312477185023
29.101159408741385,3.6204652485653543,0.06292290426956604,0.08363429381152852
29.201163392963863,3.587441821472251,0.4285474654332028,0.08588105404065151
29.301167377186342,3.5175299463919343,0.7963670027026849,0.08729570350966788
