-2.987802230557488059e+00,-2.855418660183269175e+00,6.272854003204569873e-01
-2.744860501068879799e+00,-3.203727119621516906e+00,5.464005161920566511e-01
-2.409996605361621747e+00,-3.529394487307563555e+00,4.600559368116240999e-01
-2.025112675193694312e+00,-3.825070643909301626e+00,3.691144269020121826e-01
-1.609772768200852466e+00,-4.086195363815091852e+00,2.744846842315170066e-01
-1.174597493874751430e+00,-4.309574401959339163e+00,1.771122598052199126e-01
-7.266018519855796942e-01,-4.492813277921892556e+00,7.797010981024160570e-02
-2.713221432506383035e-01,-4.634092497306335545e+00,-2.195112626811220047e-02
1.863340631877694054e-01,-4.732079079208445727e+00,-1.216530242303424936e-01
6.417532055582914063e-01,-4.785892376681215588e+00,-2.201393515280072877e-01
1.090493396075882693e+00,-4.795090783056718209e+00,-3.164260217297680811e-01
1.528251635964077426e+00,-4.759665383846441777e+00,-4.095509276260898002e-01
1.950869443831341199e+00,-4.680034589365760667e+00,-4.985835547110034072e-01
2.354354954374534348e+00,-4.557037143598375195e+00,-5.826342789862875016e-01
2.734911738408207338e+00,-4.391922367832207463e+00,-6.608632561866825128e-01
3.088969842234950747e+00,-4.186337159113053374e+00,-7.324888135966730607e-01
3.413216883434517790e+00,-3.942309575536285138e+00,-7.967952606110930702e-01
3.704628129139039938e+00,-3.662228993940679800e+00,-8.531400399981282634e-01
3.960495014817678516e+00,-3.348822903932892281e+00,-9.009601484009371886e-01
4.178451827104702865e+00,-3.005130443197282286e+00,-9.397777619322279508e-01
4.356500389121605643e+00,-2.634472802341070174e+00,-9.692050106431916445e-01
4.493032589320417713e+00,-2.240420645364185503e+00,-9.889478541633252018e-01
4.586850489139194131e+00,-1.826758715236334707e+00,-9.988090197856007713e-01
4.637183527523162319e+00,-1.397447834278549683e+00,-9.986899736368830549e-01
4.643702022672204777e+00,-9.565845771888343840e-01,-9.885919052396455742e-01
4.606525799002636923e+00,-5.083589995330723976e-01,-9.686157156261255841e-01
4.526226436366905581e+00,-5.701094824999489857e-02,-9.389610091236911815e-01
4.403821495114824458e+00,3.932143473753439977e-01,-8.999240988866162860e-01
4.240759282644220640e+00,8.381105324251234556e-01,-8.518950461007548380e-01
4.038893423354514844e+00,1.273553227028353607e+00,-7.953537624498249192e-01
3.800447680316685783e+00,1.695540928614565512e+00,-7.308652147826059098e-01
3.527972967870173893e+00,2.100232771289338718e+00,-6.590737799012993392e-01
3.224299907396064757e+00,2.483982448528486486e+00,-5.806968058773740449e-01
2.892491131961485884e+00,2.843367979603786289e+00,-4.965174442272075050e-01
2.535797445103969316e+00,3.175217422453682214e+00,-4.073768245751390737e-01
2.157620778733739808e+00,3.476631002432578388e+00,-3.141656499932365953e-01
1.761484960532954336e+00,3.745000340269990069e+00,-2.178152969934085970e-01
1.351013193617047525e+00,3.978025470788157048e+00,-1.192885091121791002e-01
9.299095479231488381e-01,4.173730159709384324e+00,-1.956977706624999855e-02
5.019411307999608329e-01,4.330475722323628318e+00,8.034449838789380072e-02
7.091801585359980287e-02,4.446973228081141372e+00,1.794559626007357911e-01
-3.593308442883847986e-01,4.522293731321551213e+00,2.767742827041032028e-01
-7.849861199229910547e-01,4.555876051345784994e+00,3.713270431268856919e-01
-1.202270278772358703e+00,4.547531636026175050e+00,4.621694620792572983e-01
-1.607482039634029691e+00,4.497446145987270327e+00,5.483938319208826462e-01
-1.997031562874040711e+00,4.406177541053724944e+00,6.291385890761047595e-01
-2.367475037821443529e+00,4.274650593968003065e+00,7.035969228728389258e-01
-2.715547681831972149e+00,4.104147872857248913e+00,7.710248372878056866e-01
-3.038194515678890095e+00,3.896297316192082860e+00,8.307485850355706969e-01
-3.332598544153900999e+00,3.653056576456732873e+00,8.821713997292184306e-01
-3.596206133874963129e+00,3.376694340829095697e+00,9.247794588359495860e-01
-3.826749464318493388e+00,3.069768857603349055e+00,9.581470178490579803e-01
-4.022265964452357956e+00,2.735103912116407798e+00,9.819406643759639453e-01
-4.181114662352300115e+00,2.375762508900864045e+00,9.959226496314671495e-01
-4.301989385121179232e+00,1.995018528775406086e+00,9.999532640502839520e-01
-4.383928758738052878e+00,1.596326640751248638e+00,9.939922332810779970e-01
-4.426322974353072759e+00,1.183290758611365900e+00,9.780991206119024062e-01
-4.428917308658349761e+00,7.596313401815359967e-01,9.524327318075628268e-01
-4.391812409990801136e+00,3.291518333848366118e-01,9.172495283039886482e-01
-4.315461387546299044e+00,-1.042954230794800041e-01,8.729010646177192134e-01
-4.200663767468199694e+00,-5.368435355810752263e-01,8.198304755727299220e-01
-4.048556405849978113e+00,-9.646453204961138450e-01,7.585680484478609653e-01
-3.860601474300080937e+00,-1.383907195055518180e+00,6.897259242878508445e-01
-3.638571658217015337e+00,-1.790922397720508208e+00,6.139919813196782483e-01
-3.384532731030706287e+00,-2.182103250993984389e+00,5.321229615968445792e-01
-3.100823689036114494e+00,-2.554012191412179611e+00,4.449369095491387815e-01
-2.790034650889305468e+00,-2.903391305541549450e+00,3.533049979886959124e-01
-2.454982743197799522e+00,-3.227190126987494967e+00,2.581428232545535106e-01
-2.098686208631329819e+00,-3.522591467664196063e+00,1.604012564727053947e-01
-1.724336985529104860e+00,-3.787035076523043831e+00,6.105694234209559784e-02
-1.335272017987426452e+00,-4.018238940386440028e+00,-3.889745960524659818e-02
-9.349435625161476304e-01,-4.214218064406316522e+00,-1.384631937727399953e-01
-5.268887617253268374e-01,-4.373300593433807393e+00,-2.366453881758527056e-01
-1.146987566510953016e-01,-4.494141160235558985e+00,-3.324629953132484106e-01
2.980123927430273212e-01,-4.575731371535357361e+00,-4.249585949061492895e-01
7.076387148782756764e-01,-4.617407368022424130e+00,-5.132079605477610773e-01
1.110613007075416325e+00,-4.618854419428055635e+00,-5.963292946760760938e-01
1.503436948073860746e+00,-4.580108540053346999e+00,-6.734920395964383300e-01
1.882710419050686035e+00,-4.501555133343464910e+00,-7.439251765058774168e-01
2.245159831925735983e+00,-4.383924695777983160e+00,-8.069249295986440362e-01
2.587665290366398363e+00,-4.228285629965412795e+00,-8.618617982751606288e-01
2.907286439239541220e+00,-4.036034233991752096e+00,-9.081868471803560272e-01
3.201286890975170607e+00,-3.808881948332605738e+00,-9.454371912291466007e-01
3.467157149156014473e+00,-3.548839952952512977e+00,-9.732406208051992413e-01
3.702635976098093806e+00,-3.258201215711386212e+00,-9.913193209209799628e-01
3.905730164780645719e+00,-2.939520099779183049e+00,-9.994926471770317900e-01
4.074732666626458943e+00,-2.595589644186342859e+00,-9.976789307804988516e-01
4.208238984248479753e+00,-2.229416640615177414e+00,-9.858962945890924479e-01
4.305161651936580292e+00,-1.844194645139022759e+00,-9.642624720254143744e-01
4.364742491275473313e+00,-1.443275090770051783e+00,-9.329936306712152128e-01
4.386562151245738228e+00,-1.030136710235497910e+00,-8.924022122972937732e-01
4.370546246190241568e+00,-6.083535420638023217e-01,-8.428938109091766995e-01
4.316967239364886133e+00,-1.815618768607321909e-01,-7.849631200077805682e-01
4.226441154421758384e+00,2.465734016815389895e-01,-7.191889895549870015e-01
4.099918311084824296e+00,6.723925284331853103e-01,-6.462286420404008691e-01
3.938667636505711389e+00,1.092273991941786315e+00,-5.668111054416609118e-01
3.744254710295821464e+00,1.502666434382815108e+00,-4.817299286931155944e-01
3.518514485807822556e+00,1.900118698870870038e+00,-3.918352524567287887e-01
3.263520427826095638e+00,2.281307530382945981e+00,-2.980253144225549211e-01
2.981552391430480675e+00,2.643062634552864942e+00,-2.012374740140807916e-01
2.675065722762403730e+00,2.982389039547619358e+00,-1.024388461910987064e-01
2.346663674196443505e+00,3.296486940907026764e+00,-2.616637925500599985e-03
1.999074346869143204e+00,3.582769383277450537e+00,9.723171608023320478e-02
1.635132228131436882e+00,3.838878205978399905e+00,1.961085198710940114e-01
1.257763307502829830e+00,4.062698638279280239e+00,2.930257853321697747e-01
8.699720383136917423e-01,4.252372795212604473e+00,3.870151042753227077e-01
4.748282322466779726e-01,4.406312141047189712e+00,4.771373248812028067e-01
7.545230783182810264e-02,4.523208808746559839e+00,5.624919358121414081e-01
-3.250020225027224208e-01,4.602045533641621944e+00,6.422260642210810833e-01
-7.233678018235780716e-01,4.642103899884138407e+00,7.155429977517502316e-01
-1.116487189213687392e+00,4.642970606533206812e+00,7.817101453803587674e-01
-1.501235360326488966e+00,4.604541516872930451e+00,8.400663575446443154e-01
-1.874545088386766478e+00,4.527023334070586991e+00,8.900285324266445919e-01
-2.233431241269475009e+00,4.410932826278407326e+00,9.310974423704040381e-01
-2.575014612567602779e+00,4.257093591115255649e+00,9.628627222203274272e-01
-2.896544693661871062e+00,4.066630398337830243e+00,9.850069697369679966e-01
-3.195421144452503803e+00,3.840961182005193209e+00,9.973089171150564258e-01
-3.469213819769808360e+00,3.581786773924074740e+00,9.996456419162600415e-01
-3.715681263570432158e+00,3.291078483361612683e+00,9.919937953243126438e-01
-3.932787608510508903e+00,2.971063637573843508e+00,9.744298354486343738e-01
-4.118717828285418214e+00,2.624209205712540793e+00,9.471292633467679467e-01
-4.271891293727958505e+00,2.253203636247324670e+00,9.103648693974569772e-01
-4.390973586371452519e+00,1.860937045544311497e+00,8.645040075495654674e-01
-4.474886527301165984e+00,1.450479902420610978e+00,8.100049246791514168e-01
-4.522816384936486855e+00,1.025060360490096301e+00,7.474121817355999786e-01
-4.534220232803646944e+00,5.880403964364847580e-01,6.773512124285551161e-01
-4.508830436784244888e+00,1.428909180465781081e-01,6.005220738224270605e-01
-4.446657260380543875e+00,-3.068339891792404850e-01,5.176924512883853691e-01
-4.347989585901061105e+00,-7.575235039764789402e-01,4.296899877072768992e-01
-4.213393758884016904e+00,-1.205537023735585356e+00,3.373940135668578866e-01
-4.043710572443842466e+00,-1.647231452897878867e+00,2.417267605939565911e-01
-3.840050417421335016e+00,-2.078988645435795313e+00,1.436441467129923877e-01
-3.603786633197019196e+00,-2.497242820959909348e+00,4.412622440377889782e-02
-3.336547102820660360e+00,-2.898507774245294932e+00,-5.583261208925720254e-02
-3.040204144579039536e+00,-3.279403699276378870e+00,-1.552335628590580108e-01
-2.716862760457058990e+00,-3.636683450873195333e+00,-2.530834024552844896e-01
-2.368847309967703652e+00,-3.967258069969660905e+00,-3.484044043031170879e-01
-1.998686685651732908e+00,-4.268221402405194986e+00,-4.402441102595388012e-01
-1.609098074213966445e+00,-4.536873645705847835e+00,-5.276848476805444665e-01
-1.202969394633658373e+00,-4.770743663888388220e+00,-6.098528989080250762e-01
-7.833405117477889590e-01,-4.967609916669300851e+00,-6.859272315570044132e-01
-3.533833307251508793e-01,-5.125519856626604920e+00,-7.551477023620190021e-01
8.361911574510559608e-02,-5.242807655915214582e+00,-8.168226526130815124e-01
5.242944698995264385e-01,-5.318110132925145450e+00,-8.703358192892116652e-01
9.652036183757207732e-01,-5.350380758777273371e+00,-9.151524928254484159e-01
1.402863902803712870e+00,-5.338901633722440643e+00,-9.508248599925960276e-01
1.833772844318962036e+00,-5.283293334067054481e+00,-9.769964784963311999e-01
2.254432257076770973e+00,-5.183522541027319797e+00,-9.934058385884240172e-01
2.661372633003316501e+00,-5.039907373418643033e+00,-9.998889761021919620e-01
3.051177694181884004e+00,-4.853120355771714856e+00,-9.963811108002875727e-01
3.420509033225592077e+00,-4.624188961434164469e+00,-9.829172936663473914e-01
3.766130798525091361e+00,-4.354493675306867928e+00,-9.596320566714088285e-01
4.084934433139951082e+00,-4.045763521664766493e+00,-9.267580685158484100e-01
4.373963544945251414e+00,-3.700068997143719063e+00,-8.846238097770001696e-01
4.630439069131530694e+00,-3.319812335884209986e+00,-8.336502906945049141e-01
4.851784974028197084e+00,-2.907715011505300762e+00,-7.743468443896501796e-01
5.035654837679469864e+00,-2.466802349214606505e+00,-7.073060375502961961e-01
5.179959650362271795e+00,-2.000385083772345141e+00,-6.331977494385918614e-01
5.282897123132334727e+00,-1.512037662422511142e+00,-5.527624783834073074e-01
5.362160277691232046e+00,-1.005206968833848968e+00,3.791634251483189805e-02
5.428968799611300078e+00,-4.801539348320137957e-01,1.374907431496409926e-01
5.450847612434589706e+00,6.000694330876930188e-02,2.356913208548875871e-01
5.426315604943964033e+00,6.109645782288738447e-01,3.315368444429939165e-01
5.354322655997905578e+00,1.168192502215262163e+00,4.240696146895536200e-01
5.234291072583182824e+00,1.726990199534753634e+00,5.123650337744828365e-01
5.066146486817777905e+00,2.282528979570729089e+00,5.955408439657696729e-01
4.850332082228007380e+00,2.829901109043482688e+00,6.727659432366579484e-01
4.587800942609396415e+00,3.364170307185728515e+00,7.432686897325987418e-01
4.279984312822609382e+00,3.880421275943719994e+00,8.063446121019547386e-01
3.928738507849096173e+00,4.373805902684608782e+00,8.613634486520521660e-01
3.536278980033218833e+00,4.839584292695738199e+00,9.077754449964355876e-01
3.105114632702266508e+00,5.273159861352652023e+00,9.451168472613348248e-01
2.637996655612038222e+00,5.670109118248693569e+00,9.730145359660630211e-01
2.137892719800435160e+00,6.026208096738546516e+00,9.911897542758023594e-01
1.607989958224688376e+00,6.337458168481879817e+00,9.994608933701614184e-01
1.051721338675494222e+00,6.600113937776449724e+00,9.977453070995667694e-01
4.728031962904006846e-01,6.810715045832347769e+00,9.860601377944115953e-01
