time,M,FC,FN,Ap(t)
50.97203888155526,1.570507818680079,0.16546295660125213,0.13645461186274427,0.07019117165357228
50.98203928157126,1.5705105264302568,0.1654667172340022,0.13646318300270238,0.07037740860666829
50.99203968158726,1.57051315261942,0.1654704457415388,0.13647172153511195,0.07056316316229459
51.00204008160326,1.5705156982989206,0.16547414235251237,0.1364802274954594,0.07074843404720887
51.012040481619266,1.570518164512635,0.16547780729507341,0.13648870092015764,0.07093321999148329
51.02204088163526,1.5705205522969015,0.16548144079685456,0.13649714184653772,0.07111751972851446
51.03204128165127,1.57052286268046,0.16548504308495277,0.1365055503128409,0.07130133199503157
51.042041681667264,1.5705250966843882,0.16548861438591145,0.13651392635821036,0.0714846555311051
51.05204208168327,1.5705272553220442,0.165492154925703,0.13652227002268313,0.07166748908015558
51.062042481699265,1.5705293395990043,0.16549566492971096,0.1365305813471818,0.07184983138896205
51.07204288171527,1.570531350513007,0.16549914462271284,0.13653886037350618,0.07203168120767078
51.082043281731266,1.5705332890538921,0.16550259422886257,0.13654710714432508,0.07221303728980376
51.09204368174727,1.5705351562035457,0.16550601397167325,0.1365553217031679,0.07239389839226722
51.10204408176327,1.5705369529358424,0.16550940407399997,0.13656350409441628,0.0725742632753603
51.11204448177927,1.5705386802165902,0.1655127647580228,0.13657165436329563,0.07275413070278335
51.12204488179527,1.5705403390034747,0.16551609624522967,0.13657977255586679,0.07293349944164652
51.13204528181127,1.570541930246006,0.16551939875639976,0.13658785871901732,0.07311236826247823
51.14204568182727,1.5705434548854638,0.16552267251158642,0.13659591290045325,0.07329073593923353
51.152046081843274,1.570544913854846,0.16552591773010075,0.13660393514869032,0.07346860124930252
51.16204648185927,1.570546308078816,0.16552913463049485,0.13661192551304546,0.07364596297351873
51.172046881875275,1.570547638473652,0.16553232343054558,0.13661988404362824,0.07382281989616753
51.18204728189127,1.570548905947196,0.165535484347238,0.1366278107913321,0.0739991708049944
51.192047681907276,1.570550111398804,0.16553861759674926,0.13663570580782575,0.07417501449121323
51.20204808192327,1.5705512557192989,0.16554172339443246,0.13664356914554446,0.07435034974951468
51.21204848193928,1.5705523397909202,0.16554480195480065,0.1366514008576813,0.07452517537807438
51.222048881955274,1.570553364487278,0.16554785349151083,0.13665920099817835,0.07469949017856117
51.23204928197128,1.5705543306733059,0.16555087821734824,0.13666696962171807,0.07487329295614535
51.242049681987275,1.570555239205216,0.16555387634421068,0.1366747067837142,0.07504658251950684
51.25205008200328,1.5705560909304535,0.16555684808309293,0.13668241254030328,0.07521935768084335
51.262050482019276,1.5705568866876516,0.16555979364407125,0.13669008694833545,0.07539161725587852
51.27205088203528,1.5705576273065904,0.16556271323628813,0.13669773006536579,0.0755633600638702
51.28205128205128,1.5705583136081525,0.165565607067937,0.13670534194964531,0.07573458492761785
51.29205168206728,1.5705589464042817,0.16556847534624716,0.13671292266011204,0.07590529067347203
51.30205208208328,1.570559526497942,0.16557131827746885,0.13672047225638206,0.0760754761313406
51.31205248209928,1.5705600546830776,0.1655741360668583,0.13672799079874057,0.0762451401346986
51.32205288211528,1.5705605317445732,0.165576928918663,0.13673547834813282,0.0764142815205945
51.332053282131284,1.5705609584582163,0.16557969703610706,0.13674293496615522,0.07658289912965986
51.34205368214728,1.5705613355906576,0.16558244062137684,0.13675036071504612,0.07675099180611555
