,number,value,datetime_start,datetime_complete,duration,params_iss,params_lr,params_ridge,params_sr,state
37,37,0.005497942058080403,2023-12-26 15:42:47.821022,2023-12-26 17:19:05.607775,0 days 01:36:17.786753,0.42094273057169784,0.008192563183118083,0.0012077160596358331,0.01669202107582462,COMPLETE
38,38,5.675438221052869,2023-12-26 15:42:47.828754,2023-12-26 17:18:46.661092,0 days 01:35:58.832338,0.2446059340496919,0.018069164608426707,1.7997898605753593e-05,6.790368956703852,COMPLETE
39,39,0.005678480344621678,2023-12-26 15:42:47.886586,2023-12-26 17:19:37.786796,0 days 01:36:49.900210,0.35118235387648766,0.0018841809004450242,0.0004007566472507272,0.06676783900138754,COMPLETE
40,40,0.0006151353020519454,2023-12-26 15:42:47.891309,2023-12-26 17:18:38.586526,0 days 01:35:50.695217,0.22081098475768624,0.7436853769085532,0.008894119624452341,0.11209938494316184,COMPLETE
41,41,0.0005730897059727796,2023-12-26 15:42:47.655113,2023-12-26 17:19:48.979521,0 days 01:37:01.324408,0.5768591838727728,0.4304317721067772,0.00041298826582042474,0.866615511675912,COMPLETE
42,42,0.21827930218318045,2023-12-26 15:42:47.934214,2023-12-26 17:17:30.559407,0 days 01:34:42.625193,0.0224951756050219,0.22297183717263497,1.0461543729073428e-09,2.03312874294019,COMPLETE
43,43,0.000853954484132757,2023-12-26 15:42:47.952109,2023-12-26 17:19:15.295942,0 days 01:36:27.343833,0.989837358063682,0.07295267599494683,3.806598401481097e-06,0.18158942335036313,COMPLETE
44,44,229.01309221973017,2023-12-26 15:42:47.924046,2023-12-26 17:12:52.154308,0 days 01:30:04.230262,0.9230989041787402,0.00419639865180806,2.1030972792354174e-08,2.136969878155397,COMPLETE
45,45,0.13726111433253974,2023-12-26 15:42:47.946199,2023-12-26 17:18:38.438597,0 days 01:35:50.492398,0.024417871421392068,0.24754644370407575,1.3938309655640408e-06,1.7191461995011441,COMPLETE
46,46,0.0005907749916202436,2023-12-26 15:42:47.960986,2023-12-26 17:19:37.617997,0 days 01:36:49.657011,0.001860283207779645,0.8326786473829361,0.0002368271154476839,1.2731397861235645,COMPLETE
47,47,7.937091967205284,2023-12-26 15:42:47.963278,2023-12-26 17:18:24.730397,0 days 01:35:36.767119,0.8964261021847294,0.0014141495848314749,0.0007630363304835867,3.279646169316582,COMPLETE
48,48,96.95515540968414,2023-12-26 15:42:48.167892,2023-12-26 17:13:12.973704,0 days 01:30:24.805812,0.9099914788892752,0.012393282313464121,3.888543521775399e-09,1.8580742886013195,COMPLETE
49,49,0.0005827706905306621,2023-12-26 15:42:47.650366,2023-12-26 17:19:32.631731,0 days 01:36:44.981365,0.41027586905912816,0.24054809542657132,6.633960106688144e-07,0.4996387760481677,COMPLETE
50,50,0.0007215847824281535,2023-12-26 15:42:48.180659,2023-12-26 17:19:10.186753,0 days 01:36:22.006094,0.8158888711260027,0.12301999424620312,6.253771832595447e-09,0.7140474142388907,COMPLETE
51,51,0.003565923329091871,2023-12-26 15:42:48.197105,2023-12-26 17:19:00.007285,0 days 01:36:11.810180,0.664553928908996,0.031810864965815866,0.003202474497853902,0.05085781476816073,COMPLETE
52,52,0.11827080742375856,2023-12-26 15:42:48.256362,2023-12-26 17:17:51.622493,0 days 01:35:03.366131,0.10741536355050896,0.20638611350417407,0.0012608454810816134,3.7152892036017384,COMPLETE
53,53,0.005223738656181327,2023-12-26 15:42:48.259566,2023-12-26 17:12:51.230168,0 days 01:30:02.970602,0.2533815104095971,0.011607395911824643,0.003990042164041245,0.07636432019046217,COMPLETE
54,54,0.02670495048832905,2023-12-26 15:42:48.281795,2023-12-26 17:18:27.816949,0 days 01:35:39.535154,0.16208824327727378,0.4544573948800565,0.0031718317893242526,2.2994476579002803,COMPLETE
55,55,16.66223471444547,2023-12-26 15:42:47.660354,2023-12-26 17:13:13.506865,0 days 01:30:25.846511,0.3420924337180139,0.0040061533000642765,7.137590540860052e-05,6.682016236741194,COMPLETE
56,56,0.3609670735392827,2023-12-26 15:42:48.715457,2023-12-26 17:13:13.392139,0 days 01:30:24.676682,0.00387335540605116,0.15002742950945794,0.00026919095706264814,5.498663743525438,COMPLETE
57,57,0.00508964783868512,2023-12-26 15:42:48.792417,2023-12-26 17:13:07.827901,0 days 01:30:19.035484,0.282927527172827,0.014117865744382563,0.00011184161096171331,0.014344157138842349,COMPLETE
58,58,0.0010914339406257875,2023-12-26 15:42:47.658762,2023-12-26 17:13:30.577075,0 days 01:30:42.918313,0.17933554621947279,0.04303268313981469,3.857575875990964e-09,0.09349751901477507,COMPLETE
59,59,0.0030402316820121005,2023-12-26 15:42:50.739179,2023-12-26 17:18:58.173194,0 days 01:36:07.434015,0.15726492594851815,0.008772670845800199,3.0974106652720296e-07,0.3737440154136088,COMPLETE
