X,Y,sin
-1.968477790051171,1.0826620622484031,-0.7569066561609832
-2.1491238106053028,0.8964979697834405,-0.818370999432499
-2.3157528992518266,0.6890065594189015,-0.8716577991541338
-2.46544860638698,0.46132014646624714,-0.9162345888459409
-2.5953746704422964,0.2148848146768653,-0.9516559364981458
-2.7028151188586884,-0.04854336255117701,-0.9775678955349022
-2.7852142141917837,-0.32690622441157613,-0.9937115416130538
-2.8402157337394653,-0.6178555903432674,-0.9999255599145664
-2.865701066754539,-0.9187694839663687,-0.996147857079197
-2.8598256154168786,-1.2267724519206196,-0.9824161816702207
-2.8210529942508096,-1.5387598634591855,-0.958867746973235
-2.748186537529349,-1.851426023997126,-0.9257378598972084
-2.6403976453250584,-2.1612958839133234,-0.8833575696784347
-2.4972505261266837,-2.464760073399141,-0.832150359882633
-2.3187229271706213,-2.7581129456768005,-0.772627916760248
-2.1052224826082058,-3.037593265108982,-0.7053850162395167
-1.8575983540539953,-3.299427134208001,-0.6310935806488324
-1.5771478875834066,-3.5398727149280784,-0.5504959645564124
-1.2656180654526754,-3.75526626546106,-0.4643975368182776
-0.9252015892174199,-3.942068984593425,-0.37365863295816076
-0.5585274929754941,-4.096914132018626,-0.27918595829491893
-0.16864625052127036,-4.216653875282053,-0.18192352772139364
0.2409905924654279,-4.298405302654272,-0.08284323266865119
0.6665561613466117,-4.33959503649657,0.01706487048510091
1.1038792017121601,-4.338001883822343,0.11680245351819564
1.5484799981304032,-4.291796969866497,0.21537289212530214
1.9956109611023989,-4.199580816480042,0.3117912246508891
2.440301522201635,-4.060416849753389,0.40509399428406867
2.8774069288289565,-3.8738608497720795,0.49434887636704106
3.301660497456189,-3.63998588864231,0.5786639946165819
3.707728875937638,-3.3594023389769734,0.6571968331665641
4.090269892480659,-3.033272570979905,0.7291626553782466
4.443992644712921,-2.663319987873618,0.7938423452936512
4.763719620982898,-2.251832070946035,0.8505895933765849
5.044450856740539,-1.8016571098549354,0.898837354738048
5.281430404902594,-1.3161942735410226,0.9381035153124263
5.470215699311301,-0.7993766267446476,0.9679957093654049
5.606750612715711,-0.25564661815232426,0.9882152401948293
5.687442965227019,0.3100765253599999,0.9985600648470386
5.709246639925296,0.8924381276083906,0.998926813024004
5.669746974518608,1.4856987067679162,0.989311820007412
5.567245487770355,2.083794281287616,0.9698111632782332
5.400836408728728,2.6804061196790414,0.9406197024658594
5.170463758841226,3.2690387585172083,0.9020291322200796
4.8769456315940936,3.8431038239489053,0.8544250674625122
4.52195410827442,4.396005841341048,0.7982831901430012
4.107946660704197,4.921225296001776,0.7341644960043952
3.638057431125491,5.412394291900387,0.6627096888522341
3.115970606759366,5.863361618785955,0.5846327783444122
2.54580679769358,6.268246727338756,0.5007139452746762
1.9320510516611438,6.62148521652414,0.4117917456433746
1.2795367512883882,6.917870746757861,0.31875473141598454
0.5934786184742061,7.152598790251604,0.22253257169872184
-0.12046989095839182,7.3213160839963285,0.12408676305255605
-0.8561661209435736,7.4201767847051725,0.024401021772499535
-1.6069594372575113,7.4459034141116955,-0.07552854586301928
-2.3657143805851093,7.395848841377238,-0.1747033971492493
-3.1248717162678306,7.268055191408173,-0.27213253085813244
-3.876535262551238,7.061306363619938,-0.36684238978336
-4.612571558608948,6.775172097474262,-0.4578865889766612
-5.324713148136569,6.410042621516756,-0.5443553724662535
-6.0046608985816805,5.967153596472561,-0.6253847039615297
-6.644184080301523,5.448601337692296,-0.7001649007054245
-7.235218403123194,4.857348342710817,-0.7679487242010156
-7.769962401903345,4.197219113014676,-0.8280588469660278
-8.240972209662958,3.4728862350186382,-0.8798946207039788
-8.641254333333485,2.689846702523162,-0.9229380782612455
-8.96435573884224,1.854388518171584,-0.9567591093957056
-9.204450377242082,0.9735476920123641,-0.9810197586382667
-9.356421204544626,0.05505584997408733,-0.995477602301058
-9.415936727195815,-0.8927212335358912,-0.9999881708876386
-9.37952111888813,-1.8608537610340814,-0.9945063926993816
-9.244616990357848,-2.83992617430597,-0.9790870442128438
-9.009639946289328,-3.8201229318611123,-0.9538842027277419
-8.674024129887293,-4.791321082873292,-0.9191497067549332
-8.238258034895999,-5.743188827594542,-0.8752306395289137
-7.703909956303973,-6.6652891696189505,-0.8225658607907541
-7.073642554596722,-7.5471876889005,-0.761681621497508
-6.35121612469256,-8.378563397508401,-0.6931863052779539
-5.5414802910195435,-9.149321584265804,-0.6177643491804913
-4.650353997593945,-9.849707511440721,-0.5361694044599106
-3.684793832432717,-10.470419798794971,-0.4492168057436171
-2.6527509306532226,-11.002722320699087,-0.3577754238289277
-1.5631169620233532,-11.438553455530148,-0.2627589835220577
-0.42566006838613507,-11.770631571224163,-0.16511693327499644
0.749047844200333,-11.992555720852474,-0.06582495785510166
1.9497101724397323,-12.098900683721437,0.034124771150759695
3.16438720162387,-12.08530577139233,0.1337335095760548
4.3805734491921235,-11.948557325181556,0.23200592059068278
5.5852582194569935,-11.68666577032976,0.3279600205693915
6.764944846794876,-11.29893990517749,0.42063699152876055
7.905578352511272,-10.786064763430172,0.5091107620823199
8.992274017695502,-10.15019708757606,0.5924972611764465
10.008608784769107,-9.395109259793095,0.6699632521393991
10.934934279953909,-8.526450334911598,0.7407346587695866
11.744467375486495,-7.552279385722594,0.8041043002648958
12.394347213628322,-6.484224058533659,0.8594389577020907
12.805810251319834,-5.340047573494375,0.9061857014547253
12.824390176699552,-4.149198720547033,0.9438774163230713
12.162012967044193,-2.963585384458883,0.9721374691663888
10.40522391546431,-1.8725075240126565,0.9906834723963983
7.355979481988605,-1.0030195510345759,0.9993301057253637
3.6801368520491446,-0.4653924487325119,0.997990967972578
0.6339904606948488,-0.2658644940609335,0.9866794404251351
-1.1976913730716692,-0.30932677954298265,0.9655085531258866
-2.061798480780965,-0.4863090190054317,0.9346898554246994
-2.374502954325198,-0.7233635066861671,0.8945313020789839
-2.4114482538736155,-0.9812595819338387,0.8454341760265672
-2.312975663309152,-1.2404966941793556,0.7878890785799911
-2.1444291605162475,-1.4911372468052546,0.7224710271100786
-1.9359999089539632,-1.7276392067507667,0.649833709204994
-1.7023751362124073,-1.9465101808586605,0.5707029507199168
-1.4515406839381857,-2.1452864847482567,0.4858694629875983
-1.1885940823415309,-2.3220957505628443,0.3961809416630656
-0.9173782208265547,-2.475470918618179,0.3025335961544777
-0.6411766164486674,-2.6042716654967113,0.20586319428200223
-0.3630040354815653,-2.707651285419521,0.10713571165064398
-0.08572120023960092,-2.7850421912234213,0.007337679172850791
0.18792768859639203,-2.836148296806183,-0.09253367480708832
0.45531141538867914,-2.8609390921551117,-0.19148038928234035
0.7139229420857452,-2.8596431092758774,-0.2885137426739391
0.9613965355021035,-2.832739777935147,-0.3826641325965347
1.195526682954266,-2.780949273238128,-0.47299076457627093
1.414286756007157,-2.705220248148109,-0.5585910529066154
1.6158463597062516,-2.6067154926358884,-0.6386096397044208
1.7985867727089013,-2.4867956429658133,-0.7122469420436168
1.961114117397165,-2.347001114115216,-0.7787671417595862
2.102270022868502,-2.1890324614261347,-0.8375055380864178
2.2211396152642076,-2.0147294018055346,-0.887875189656021
2.317056716823477,-1.8260487436673603,-0.9293727794891912
2.389606171454794,-1.6250414899438779,-0.9615836443728978
2.438623248489572,-1.4138293904357309,-0.9841859183679169
2.4641901126856225,-1.1945812284388648,-0.9969537490429567
2.4666293907651924,-0.9694891314816382,-0.9997595542971668
2.446494914467349,-0.7407451963652744,-0.9925752972198125
2.404559777027258,-0.5105187136728615,-0.9754727662481241
2.341801901712794,-0.2809342657605645,-0.948622857823851
2.25938738288562,-0.05405095458010644,-0.9122938687165527
2.1586519156691426,0.16815700833062888,-0.8668488150775298
2.0410806728300943,0.3838181468643795,-0.8127418050136391
1.9082870110873114,0.5911798310356424,-0.7505135009279453
1.7619903905656564,0.788622519465885,-0.6807857169695919
1.6039938710790613,0.9746720349970166,-0.6042552055776946
1.436161511839324,1.148009807758754,-0.521686695206996
1.2603959545283359,1.307481049374124,-0.4339052488055638
1.078616422116844,1.4521008471085968,-0.34178801940217995
0.8927373251052226,1.5810581878822727,-0.24625548518542018
0.7046476380353063,1.6937179400633875,-0.14826225165759316
0.5161911936155129,1.7896208370858622,-0.048787512772691874
0.32914803764927986,1.8684815224175086,0.05117473362490065
0.1452169908636791,1.9301847311801785,0.15062561828904428
-0.03400043143700612,1.9747797002497132,0.24857138173782148
-0.20701458881325602,2.0024729159104453,0.3440333043603416
-0.37246062481078424,2.0136193256784587,0.4360574862381783
-0.5291095772099071,2.0087121580733607,0.5237243789568962
-0.6758775687702323,1.988371510171613,0.6061579741613758
-0.8118329815982462,1.9533318770350987,0.6825345570386226
-0.9362015461808882,1.904428809033133,0.7520909372591856
-1.0483693064722228,1.8425848922857526,0.8141320751297961
-1.1478834537089284,1.7687952537281144,0.8680380267531592
-1.2344510527291945,1.684112795535528,0.9132701387956359
-1.3079357146830544,1.5896333638566784,0.9493764309618138
-1.3683522986207046,1.4864810540456777,0.9759961123917799
-1.415859751179101,1.3757938489737391,0.9928631868511492
-1.4507522182115486,1.2587097786819936,0.9998091106891258
-1.4734485845290677,1.1363537787767988,0.9967644770050271
-1.4844806177799008,1.0098254117569434,0.9837597091943089
-1.484479909730166,0.8801876001083068,0.9609247569438514
-1.4741638226804585,0.7484565027343631,0.9284877977142648
-1.4543206603300562,0.6155926473578154,0.8867729566846057
-1.425794290971461,0.48249341119413425,0.8361970679428768
-1.3894684563775026,0.3499869207417194,0.777265509286002
-1.3462510020747578,0.21882741924849997,0.7105671522498899
-1.2970582638572286,0.0896921276037736,0.6367684778312359
-1.2427998413949686,-0.03682039862365211,0.5566069166995019
-1.1843639826821455,-0.160190436211737,0.4708834804467902
-1.1226037929333648,-0.2799758281104316,0.3804547575075468
-1.0583244684986925,-0.39580934860784167,0.2862243537286414
-0.9922717405852005,-0.5073947851710366,0.18913386311958716
-0.9251216952402467,-0.6145018417823418,0.09015345900737813
-0.8574721153963959,-0.7169599865021415,-0.00972780038650209
-0.7898354680592296,-0.8146513820686195,-0.1095118550757186
-0.722633635225688,-0.9075030523623742,-0.20820161638854345
-0.6561944611671378,-0.9954784493142027,-0.3048109303414867
-0.5907501616362558,-1.0785685941410932,-0.39837443174843806
-0.5264376127176226,-1.1567829735138249,-0.48795719059847914
-0.46330050881105284,-1.2301403752786941,-0.5726640543112761
-0.4012933509963852,-1.2986598496008404,-0.6516485925178759
-0.3402871991651305,-1.3623519798299777,-0.7241215549865411
-0.28007709420306703,-1.4212106430114981,-0.7893587581780366
-0.22039103054538847,-1.4752054328165243,-0.8467083216242851
-0.1609003349660208,-1.524274907820636,-0.8955971818211136
-0.10123128484897598,-1.5683208156377917,-0.9355368185452482
-0.040977778741604465,-1.6072034285639738,-0.9661281363755356
0.02028514600219205,-1.6407381092888833,-0.9870654526399618
0.08298716895830041,-1.6686932061097084,-0.9981395519390457
0.14754814855835582,-1.6907893561732021,-0.9992397767233911
0.21436343223331408,-1.7067002528514408,-0.9903551330353741
0.2837892627509016,-1.7160549097151716,-0.9715744003658777
0.35612853129428024,-1.7184414290180505,-0.9430852445283425
0.43161712695579485,-1.7134122574717572,-0.905172342414694
0.5104111279744987,-1.700490886713817,-0.8582145373714727
0.5925750722432332,-1.6791799305924153,-0.8026810536209618
0.6780715334041432,-1.6489704865643622,-0.7391268075545794
0.7667522143347839,-1.6093526644723033,-0.6681868627502728
0.8583507521329815,-1.559827143079249,-0.590570084121957
0.9524774080066986,-1.4999175933283924,-0.5070520546116899
1.048615791968655,-1.429183787687668,-0.4184673252042864
1.146121746157693,-1.3472351974397652,-0.32570107570583195
1.2442244822185593,-1.2537448646788973,-0.22968026961547156
1.3420300377474912,-1.1484633233436579,-0.13136439147510645
1.438527084645548,-1.0312323340955731,-0.03173585925372741
1.5325950886172535,-0.9019981914648525,0.06820979242975406
1.623014784316949,-0.7608243586218415,0.16747386015130447
1.7084808950950994,-0.6079031855598842,0.26506445119075867
1.787616990260456,-0.44356647052963605,0.3600063949850869
1.85899233660988,-0.2682946323506801,0.4513509874860923
1.9211405650986104,-0.08272427281184642,0.5381854710523859
1.9725799384344231,0.1123460762195988,0.6196421551481506
2.0118349717220534,0.31595220716125416,0.6949070867104307
2.0374591268878475,0.5269626558525973,0.7632281835466067
2.0480582735300827,0.7440794224100828,0.8239227494893648
2.042314585346037,0.9658411012379575,0.8763842962142381
2.019010523833286,1.19062849544785,0.9200886035529493
1.977052551032948,1.4166727567090343,0.9545989577450767
1.9154942119508755,1.6420660560596045,0.9795705152850195
1.8335582356931712,1.8647747553622944,0.9947537487586426
1.7306573221079302,2.0826550138442195,0.999996940237226
1.6064133064385577,2.2934707304144135,0.9952476973135531
1.4606744254360804,2.494913690914916,0.9805534766312052
1.293530440710262,2.684625760516941,0.9560611096757123
1.1053254045076042,2.8602229350993067,0.9220153355660771
0.8966678757868913,3.019321041197954,0.8787563555076988
0.6684384082554964,3.159562851229407,0.8267164333437442
0.421794137306623,3.2786463582920553,0.7664155761738337
0.15817029276438527,3.374353932225259,0.6984563382013076
-0.12072153552160014,3.444582055477924,0.6235177997314633
-0.41289854549470845,3.4873713140335014,0.5423487814853729
-0.7161154315884161,3.500936296109781,0.45576036203506437
-1.0278767677606495,3.483695031019722,0.36461777312929367
-1.3454531292418652,3.4342975840453325,0.26983175389559927
-1.6659009563777594,3.3516534119029195,0.17234945031146687
-1.986086096114673,3.2349570784286765,0.07314495088132143
-2.302710887483296,3.0837119320284065,-0.026790446908737452
-2.612344591424465,2.897751355249505,-0.1264581420963472
-2.911456905324001,2.67725721220612,-0.22486220872802437
-3.1964542497919703,2.4227751409733815,-0.3210193476143744
-3.4637184693539016,2.1352263648643333,-0.4139687119128067
-3.709647548992587,1.8159157281585803,-0.502781508355944
-3.9306979139925926,1.4665356978886495,-0.5865702781858375
-4.123427850670773,1.089166113303094,-0.6644977650545103
-4.284541560088059,0.6862695082421592,-0.735785281278695
-4.4109333358283145,0.26068187851139557,-0.7997204888492364
-4.499731340717061,-0.18440118398162705,-0.8556645174436995
-4.548340446349757,-0.6454430164998389,-0.9030583483156914
-4.554483593924599,-1.1185890423849727,-0.9414284002701061
-4.516241135497709,-1.5996944765487944,-0.9703912619066298
-4.43208762169236,-2.0843564404756902,-0.9896575228447311
-4.300925515309526,-2.5679502915388475,-0.9990346656467514
-4.1221153303357925,-3.045669915860444,-0.9984289895416586
-3.895501722586109,-3.5125716796134414,-0.9878465467267202
-3.621435091652699,-3.963621681270852,-0.9673930818911339
-3.3007882939130826,-4.393745897569577,-0.9372729755659241
-2.9349681130098095,-4.797882769593885,-0.8977872018586439
-2.5259211873883514,-5.171037733125534,-0.8493303209801462
-2.0761341541479155,-5.508339159994011,-0.7923865366154957
-1.5886278347075051,-5.805095145347964,-0.7275248575356044
-1.0669453608893182,-6.05685055034699,-0.6553934117970162
-0.5151342205563262,-6.259443691589017,-0.5767129703450021
0.06227770902288834,-6.409062058588404,-0.4922697447351328
0.6603119725761178,-6.50229643991076,-0.4029075309418453
1.2735749130010294,-6.536192848513189,-0.3095192777567175
1.8962982023023427,-6.508301659182645,-0.2130381640289557
2.522383963346619,-6.416723408033389,-0.11442827390840664
3.145453731657785,-6.2601507589596315,-0.014674963268468892
3.7589002749980938,-6.037906218993632,0.08522498642796529
4.355940998566319,-5.749975289334968,0.18427332843236732
4.92967130280397,-5.397034878521842,0.28148032565624526
5.47311582683431,-4.980476986939707,0.3758746405843369
5.979275032186868,-4.502427904810227,0.4665130413307115
6.441164160596806,-3.9657634502230037,0.5524898268503551
6.8518414901340075,-3.3741210938563695,0.6329458771251452
7.204423552297019,-2.7319101181314966,0.7070772378905287
7.492087561638224,-2.044321108922403,0.7741431541203833
7.708067393018562,-1.317335810696563,0.8334734719956339
7.845661256823856,-0.5577372204406778,0.8844753353928562
7.8982888129822655,0.22688295628577548,0.9266391099782934
7.859662264684892,1.0281275399481282,0.9595434757111154
7.724161890159004,1.8368239159417332,0.9828596368691477
7.4875093132885695,2.643106931954161,0.9963546075286278
7.147773190713395,3.436588412187732,0.9998935396678756
6.706583898419023,4.2066441916583885,0.9934410706314349
6.170187729744327,4.942825773782624,0.9770616764901657
5.549761032065085,5.635354784182551,0.9509190277663686
4.8604586984535265,6.275598516645081,0.9152743539618139
4.119146528182762,6.85639015905684,0.8704838332311091
3.341492184007308,7.372085652305354,0.8169950332839434
2.5395591996590148,7.81834324386949,0.7553424390804491
1.7208456778688215,8.191723047664905,0.6861421120089264
0.8889507113998247,8.489265475707729,0.6100855339140324
0.04529103462182148,8.708188337525836,0.527932697488627
-0.809008186074785,8.84576712633598,0.4405045120734499
-1.671723553741932,8.899382633497773,0.3486746007492375
-2.538892476076436,8.866672512265744,0.25336057068872836
-3.4048061882962153,8.745716754101668,0.15551484399910961
-4.2623602384791175,8.535207161763577,0.05611514067744581
-5.103505148049088,8.234578024950109,-0.043845291222100125
-5.919645216467213,7.8440957310900945,-0.14336760058471743
-6.701936897478162,7.36491487931107,-0.24145731421967298
-7.441498762946555,6.799110071114771,-0.33713427409889624
-8.129563903840499,6.149690294485877,-0.42944243155169104
-8.757601475249816,5.420599939328384,-0.5174594005476478
-9.317423674829424,4.616708384883967,-0.6003056746066954
-9.80128589542576,3.743788953482954,-0.6771534152368498
-10.201982804796806,2.8084875378922294,-0.7472347240813095
-10.512940749954595,1.8182810727488585,-0.8098493161159119
-10.728305937430468,0.7814260392660242,-0.8643715172227215
-10.843027513830378,-0.29310272877331517,-0.9102565162167113
-10.852934583336722,-1.3956825702940805,-0.9470458088524785
-10.754806199205913,-2.516122380886621,-0.9743717794118326
-10.54643340254982,-3.643750277661823,-0.9919613740910054
-10.22667243739198,-4.767508864605416,-0.9996388294812061
-9.795488341268788,-5.876057319735047,-0.997327428878338
-9.25398819405548,-6.957879432835376,-0.9850502688719731
-8.604443403928492,-8.001396637229396,-0.9629300285534882
-7.850300518809296,-8.995085002372257,-0.9311877436495478
-6.9961801755064466,-9.92759508760829,-0.8901405978303347
-6.047863939831606,-10.787873502979746,-0.840198753262848
-5.012268954697781,-11.565284982759188,-0.7818612520798109
-3.8974105103106176,-12.24973375443833,-0.7157110297186227
-2.712352901720499,-12.831782984900203,-0.642409089959446
-1.4671492846605176,-13.302771114137746,-0.5626878998680478
-0.17277176138162909,-13.654923958885337,-0.4773440706443387
1.1589662110370718,-13.881461609772886,-0.387230397512813
2.515491449079208,-13.976699407116405,-0.2932473381961836
3.883550073233077,-13.93614276724426,-0.19633401512307386
5.249271153148732,-13.756576568254921,-0.09745883128009358
6.598188848224319,-13.436151692791134,0.0023902065211427164
7.915166619679619,-12.974475329426907,0.10221536026742911
9.184095088161923,-12.372720562287062,0.20101913060614227
10.387057004845886,-11.633791666529465,0.2978142243226079
11.502197169834263,-10.76263256614075,0.39163341983292177
12.4983457837137,-9.766895044080604,0.48153923211180605
13.321370122253754,-8.65851578453424,0.5666332804788379
13.859964666556593,-7.457588781503709,0.6460652656359853
13.86701700385054,-6.2017712785906705,0.7190414662535142
12.83159259846324,-4.966667100776477,0.7848326702026223
10.032260721023858,-3.8945612144687454,0.8427814611820553
5.485487239344735,-3.1791908961223365,0.8923087879275101
0.9922692423721304,-2.92575457824443,0.9329197503610795
-1.759181368420858,-3.039593003646254,0.9642085448629767
-2.8726946768926145,-3.3453400845857275,0.985862519249971
-3.0783014933726944,-3.7185296046363905,0.9976652969413907
-2.863141570883084,-4.096061340136418,0.9994989390945268
-2.4543207352795986,-4.448538983139796,0.9913451231043835
-1.9487279206607542,-4.7614573742457,0.9732853256916689
-1.3891421541442648,-5.0266689123702974,0.9455000087495208
-0.7969547265116919,-5.238940043066091,0.9082668160843494
-0.18513314702340478,-5.394603417080663,0.8619577990698426
0.4367161710196022,-5.49103290575195,0.8070356989366224
1.060361155950614,-5.526440521695947,0.7440493228467318
1.6781665728741506,-5.49979979554276,0.6736280599572574
2.282803784849812,-5.410817997570534,0.5964755922712563
2.867162800249967,-5.259925480944957,0.513362863119946
3.42435063446975,-5.04826874546096,0.4251203735385046
3.947727015621487,-4.777701385794819,0.3326298835135499
4.430955896755666,-4.450770337005387,0.23681560102733276
4.868062964280351,-4.070696282941559,0.13863494694189024
5.25349471273858,-3.6413477579374254,0.0390689880045594
5.582177479491201,-3.167208755192664,-0.060887366427080085
5.849576671868253,-2.653339716439638,-0.1602353059821727
6.051757884460836,-2.105331675600974,-0.2579820998541801
6.185452778903094,-1.529253090714155,-0.35315101662875265
6.24813314924586,-0.9315885633988006,-0.44479108423812436
6.238095798996497,-0.3191683080371451,-0.5319865925162472
6.154557736905705,0.3009129220491846,-0.6138662434005089
5.997754987933597,0.9213884350742978,-0.6896118573471279
5.769029324388418,1.5349236188152946,-0.7584665489616051
5.470877901876654,2.134229195669702,-0.8197422901494827
5.1069361521854315,2.7121786643235946,-0.8728267852130205
4.681870494623537,3.2619219795975853,-0.9171895891944757
4.201177928867318,3.776985907772006,-0.9523874083287961
3.670920464954436,4.251352513937488,-0.9780685296410162
3.0974509221193536,4.679511417261421,-0.9939763354258616
2.4871966399299135,5.0564877908297206,-0.9999518674911669
1.8465498081043832,5.377854181996554,-0.9959354155420523
1.1818733274704598,5.639737426648732,-0.9819671138339512
0.49958861772543617,5.83883084579738,-0.9581865401324654
-0.1937126310546673,5.972417281012944,-0.9248313209874367
-0.8911878106053905,6.038402702065152,-0.8822347572579695
-1.5857250824350102,6.035355638175868,-0.8308224936152578
-2.2699897166190763,5.962545915509166,-0.7711082653031383
-2.936517340135298,5.819976939284517,-0.7036887646566294
-3.5778302613437267,5.608407854451074,-0.6292376786747064
-4.18655756056738,5.32936408639876,-0.5484989572265199
-4.755548086422996,4.985136264533892,-0.46227937915842626
-5.277972676313549,4.5787682434801225,-0.37144049058457573
-5.7474158875068255,4.114035095764059,-0.27688999591758934
-6.157958752611419,3.5954118589306088,-0.17957268766395537
-6.504253839007672,3.0280336875844327,-0.08046100561804426
-6.781593232768098,2.4176479772699238,0.019454680208498533
-6.985969498696112,1.7705590062440604,0.11917596582442957
-7.114129323464323,1.093565666229152,0.21770638977577325
-7.163619393766722,0.3938929034684167,0.3140613902520576
-7.132824026104457,-0.32088244825671275,0.40727814328566747
-7.020994095194402,-1.0429106995336348,0.49642518373667394
-6.82826687240923,-1.7641524013024834,0.5806117129255698
-6.555676468144415,-2.476464652682462,0.6589964999079262
-6.2051546649732705,-3.171689724876693,0.7307962874450947
-5.77952202823323,-3.84174507074445,0.7952936186747764
-5.28246928535467,-4.478713764612977,0.851844006273551
-4.718529073668827,-5.074934402154454,0.8998823724739193
-4.093038267994184,-5.623089486216196,0.9389286955840759
-3.4120912138505752,-6.116291331899268,0.9685928065878667
-2.682484310183963,-6.5481645434716,0.9885782878950219
-1.9116525084368536,-6.912924147537336,0.9986854352835318
-1.1075984255762767,-7.20544851214448,0.9988132534371025
-0.2788149125204156,-7.421346241494946,0.988960465137311
0.5657979148560267,-7.557016312654729,0.9692255240261657
1.4170199726786123,-7.609700817368473,0.9398056308115422
2.265401362125554,-7.57752979395672,0.9009947627460058
3.1013535467475846,-7.459557789635456,0.8531807360694268
3.9152392067657176,-7.255791995690361,0.7968413307687656
4.697457665304545,-6.967212067502744,0.7325395163783122
5.4385216588719745,-6.595782110153649,0.6609178265263006
6.129119581649535,-6.144455824704052,0.5826919384401629
6.7601550199903135,-5.617176533677065,0.4986435215668871
7.322752391218521,-5.01887481169817,0.4096124267684257
7.80821425180602,-4.355467797900166,0.31648829414141333
8.207913980455993,-3.633865924776783,0.22020166331961002
8.513111307106648,-2.861994446356866,0.12171467508925297
8.714696577471875,-2.048837814956037,0.022011457230893462
8.80291865954427,-1.2045123997398592,-0.07791170934292764
8.767252091367325,-0.34036305507759773,-0.17705634588986174
8.596721985274248,0.5309444900585194,-0.27443175310155915
8.281184942343016,1.3954055770858864,-0.3690649106318664
7.8140827651609115,2.237858321910717,-0.460010199968508
7.196702394066465,3.0425267517189467,-0.5463588534929741
6.44272638419413,3.7940370293476158,-0.6272480353091374
5.580322926808307,4.47881760324164,-0.701869463100684
4.648868498558884,5.086486223331083,-0.7694774848638964
3.69012864248345,5.610638133004763,-0.8293965298091437
2.737917131775399,6.048635283383251,-0.8810278589783739
1.8117822742936431,6.400509448654862,-0.923855548123149
0.9172881576412749,6.667535840228063,-0.9574516430596574
0.05106937453748416,6.851075403548162,-0.9814804359858831
-0.7930726249477056,6.951987125632836,-0.9957018200300787
-1.6197519688374677,6.970574238492018,-0.9999736885102585
-2.4300233811898266,6.90685190981461,-0.9942533549302494
-3.221291518888835,6.760917428253521,-0.9785979795230046
-3.9881662605220263,6.533281813786756,-0.9531639980789824
-4.723523033998772,6.225106686495322,-0.91820555876698
-5.419386684752631,5.838345890950523,-0.8740719825674718
-6.067540919892612,5.375814502579105,-0.8212042726949276
-6.659908939901441,4.841209842639273,-0.7601307078886613
-7.188787079323967,4.239102534353393,-0.691461563606001
-7.64699812321418,3.574908269172647,-0.6158830138661896
-8.02800454939727,2.85484577188847,-0.5341502746804911
-8.326001517787065,2.0858836028824226,-0.4470800575826904
-8.535997726890296,1.2756771415853512,-0.3555424086676498
-8.65388673868778,0.43249661850920273,-0.26045201468622015
-8.67650914596431,-0.43485305165423177,-0.16275906306990082
-8.601705190950023,-1.3171198599971874,-0.06343974721618706
-8.428357248901458,-2.2046988728143795,0.036513488089716245
-8.156421598748755,-3.087732060079371,0.13610186364470828
-7.786948982590507,-3.9562127892818784,0.23433024609394243
-7.322093562848761,-4.800093925771036,0.3302170917660781
-6.765110006635798,-5.609398425827441,0.42280425471398436
-6.120338557191229,-6.374331265357531,0.5111665609546134
